顧客ID,DATE,大分類,中分類,商品コード,数量,単価,小計
162310,2025-09-11,"パン・デザート","ケーキ",9915318,5,838,4190
162310,2025-09-11,"パン・デザート","ケーキ",9920756,1,570,570
162310,2025-09-18,"お弁当・おむすび","惣菜おにぎり",9900376,1,440,440
162314,2025-09-02,"パン・デザート","ケーキ",9901010,2,123,246
162314,2025-09-02,"パン・デザート","ケーキ",9901083,1,164,164
162314,2025-09-14,"コンビニウェア・日用品","靴下",9900172,1,398,398
162314,2025-09-23,"お弁当・おむすび","惣菜おにぎり",9900854,1,320,320
162314,2025-09-23,"飲料・お酒","清涼飲料",9900417,2,108,216
162314,2025-09-25,"パン・デザート","ケーキ",9901010,2,123,246
162314,2025-09-28,"飲料・お酒","缶コーヒー",9940194,2,675,1350
162314,2025-09-28,"コンビニウェア・日用品","靴下",9902320,3,900,2700
162317,2025-09-13,"パン・デザート","ケーキ",9901010,1,123,123
162317,2025-09-13,"パン・デザート","ケーキ",9901011,1,199,199
162317,2025-09-13,"パン・デザート","ケーキ",9901083,1,164,164
162319,2025-09-07,"パン・デザート","ケーキ",9900222,1,69,69
162319,2025-09-28,"パン・デザート","どら焼き",9908364,5,230,1150
162319,2025-09-28,"日配品・冷凍食品","カップアイス",9902374,1,145,145
162321,2025-09-23,"日配品・冷凍食品","カップアイス",9910385,1,257,257
162321,2025-09-23,"日配品・冷凍食品","カップアイス",9901829,5,239,1195
162325,2025-09-14,"飲料・お酒","缶コーヒー",9901250,2,238,476
162327,2025-09-18,"コーヒー","ブレンドコーヒー",9921957,1,630,630
162327,2025-09-18,"日配品・冷凍食品","カップアイス",9918139,1,630,630
162327,2025-09-18,"日配品・冷凍食品","カップアイス",9917942,1,430,430
162329,2025-09-21,"パン・デザート","シュークリーム",9900227,4,820,3280
162329,2025-09-25,"コーヒー","アイスコーヒー",9905182,3,243,729
162331,2025-09-09,"日配品・冷凍食品","カップアイス",9915013,1,131,131
162331,2025-09-14,"日配品・冷凍食品","カップアイス",9915013,1,131,131
162331,2025-09-25,"日配品・冷凍食品","カップアイス",9915013,1,131,131
162336,2025-09-11,"コーヒー","アイスコーヒー",9902879,1,210,210
162336,2025-09-11,"パン・デザート","タルト",9902977,1,153,153
162336,2025-09-30,"コーヒー","アイスコーヒー",9902878,1,196,196
162337,2025-09-26,"ホットスナック","チキン",9902412,5,593,2965
162337,2025-09-26,"ホットスナック","チキン",9924741,1,314,314
162337,2025-09-26,"パン・デザート","シュークリーム",9915960,1,110,110
162337,2025-09-26,"パン・デザート","菓子パン",9900269,5,456,2280
162337,2025-09-26,"コンビニウェア・日用品","靴下",9905230,2,127,254
162340,2025-09-08,"日配品・冷凍食品","カップアイス",9900229,1,590,590
162340,2025-09-08,"日配品・冷凍食品","カップアイス",9900318,1,98,98
162345,2025-09-25,"日配品・冷凍食品","カップアイス",9900022,1,133,133
162348,2025-09-11,"パン・デザート","サンドイッチ",9900769,3,900,2700
162348,2025-09-11,"パン・デザート","サンドイッチ",9903004,3,640,1920
162354,2025-09-01,"ホットスナック","チキン",9901007,1,340,340
162354,2025-09-01,"ホットスナック","チキン",9909231,1,913,913
162361,2025-09-02,"パン・デザート","プリン",9911701,2,209,418
162361,2025-09-30,"コーヒー","ブレンドコーヒー",9900830,1,530,530
162362,2025-09-16,"コーヒー","ブレンドコーヒー",9900830,1,530,530
162367,2025-09-28,"飲料・お酒","清涼飲料",9900303,1,387,387
162367,2025-09-28,"コンビニウェア・日用品","靴下",9900208,2,178,356
162369,2025-09-02,"飲料・お酒","清涼飲料",9900354,1,448,448
162371,2025-09-06,"ホットスナック","チキン",9900770,4,418,1672
162371,2025-09-06,"ホットスナック","チキン",9902738,3,491,1473
162371,2025-09-06,"お弁当・おむすび","ドリア",9907005,1,116,116
162371,2025-09-06,"日配品・冷凍食品","カップアイス",9900229,2,560,1120
162371,2025-09-13,"ホットスナック","チキン",9900770,6,359,2154
162371,2025-09-13,"コーヒー","ブレンドコーヒー",9903558,1,135,135
162371,2025-09-13,"日配品・冷凍食品","カップアイス",9900229,2,560,1120
162371,2025-09-26,"お弁当・おむすび","直巻きおにぎり",9940225,1,183,183
162371,2025-09-26,"お弁当・おむすび","定番弁当",9913879,2,256,512
162371,2025-09-26,"飲料・お酒","チューハイ",9916428,5,122,610
162371,2025-09-26,"飲料・お酒","缶コーヒー",9916606,2,307,614
162371,2025-09-26,"コーヒー","アイスコーヒー",9919980,2,166,332
162371,2025-09-26,"パン・デザート","菓子パン",9940232,1,101,101
162371,2025-09-26,"コーヒー","ブレンドコーヒー",9903744,1,183,183
162371,2025-09-30,"飲料・お酒","チューハイ",9907506,4,263,1052
162371,2025-09-30,"飲料・お酒","清涼飲料",9924763,1,649,649
162371,2025-09-30,"パン・デザート","シュークリーム",9908350,4,300,1200
162371,2025-09-30,"日配品・冷凍食品","カップアイス",9911248,2,165,330
162371,2025-09-30,"コンビニウェア・日用品","靴下",9901922,1,84,84
162371,2025-09-30,"コンビニウェア・日用品","ノート",9900849,2,129,258
162372,2025-09-22,"日配品・冷凍食品","カップアイス",9900229,2,590,1180
162374,2025-09-01,"日配品・冷凍食品","カップアイス",9907993,1,430,430
162374,2025-09-01,"日配品・冷凍食品","カップアイス",9900230,5,238,1190
162374,2025-09-01,"コンビニウェア・日用品","靴下",9900856,5,118,590
162374,2025-09-02,"日配品・冷凍食品","カップアイス",9904891,1,168,168
162374,2025-09-02,"コーヒー","ブレンドコーヒー",9902157,1,118,118
162374,2025-09-03,"パン・デザート","惣菜パン",9910745,1,300,300
162374,2025-09-04,"飲料・お酒","清涼飲料",9900532,5,178,890
162374,2025-09-04,"日配品・冷凍食品","カップアイス",9902252,5,270,1350
162374,2025-09-07,"パン・デザート","タルト",9901752,1,280,280
162374,2025-09-08,"飲料・お酒","清涼飲料",9900417,5,108,540
162374,2025-09-08,"日配品・冷凍食品","カップアイス",9908609,2,121,242
162374,2025-09-09,"お弁当・おむすび","直巻きおにぎり",9901259,1,479,479
162374,2025-09-09,"パン・デザート","サンドイッチ",9915562,1,122,122
162374,2025-09-10,"コーヒー","アイスカフェラテ",9918040,2,877,1754
162374,2025-09-10,"日配品・冷凍食品","カップアイス",9908609,2,121,242
162374,2025-09-11,"パン・デザート","サンドイッチ",9911911,2,877,1754
162374,2025-09-15,"日配品・冷凍食品","カップアイス",9915240,1,177,177
162374,2025-09-15,"日配品・冷凍食品","カップアイス",9905746,1,430,430
162374,2025-09-16,"飲料・お酒","清涼飲料",9909529,1,327,327
162374,2025-09-16,"コーヒー","ブレンドコーヒー",9919488,1,152,152
162374,2025-09-16,"コーヒー","ブレンドコーヒー",9915327,1,166,166
162374,2025-09-22,"飲料・お酒","清涼飲料",9900532,1,178,178
162374,2025-09-22,"コンビニウェア・日用品","靴下",9902455,1,131,131
162374,2025-09-22,"コンビニウェア・日用品","靴下",9900856,1,118,118
162374,2025-09-24,"パン・デザート","ケーキ",9900971,1,120,120
162374,2025-09-24,"コーヒー","ブレンドコーヒー",9900954,2,147,294
162374,2025-09-24,"コンビニウェア・日用品","靴下",9900208,1,198,198
162374,2025-09-24,"コンビニウェア・日用品","靴下",9911522,1,121,121
162374,2025-09-25,"パン・デザート","シュークリーム",9928423,1,762,762
162374,2025-09-28,"飲料・お酒","チューハイ",9901894,1,315,315
162374,2025-09-30,"パン・デザート","プリン",9904264,5,310,1550
162374,2025-09-30,"日配品・冷凍食品","カップアイス",9907183,2,608,1216
162374,2025-09-30,"コンビニウェア・日用品","除菌グッズ",9902098,1,262,262
162375,2025-09-29,"日配品・冷凍食品","カップアイス",9900229,1,590,590
162376,2025-09-04,"パン・デザート","どら焼き",9933786,2,405,810
162376,2025-09-28,"コーヒー","アイスコーヒー",9901453,5,105,525
162376,2025-09-28,"パン・デザート","パフェ",9940236,1,262,262
162376,2025-09-28,"パン・デザート","どら焼き",9912099,2,554,1108
162377,2025-09-08,"日配品・冷凍食品","バナナ",9905349,3,100,300
162380,2025-09-23,"飲料・お酒","チューハイ",9900248,2,245,490
162380,2025-09-28,"飲料・お酒","チューハイ",9904010,1,320,320
162381,2025-09-11,"お弁当・おむすび","ボリューム丼",9901164,4,680,2720
162381,2025-09-11,"パン・デザート","惣菜パン",9914688,2,212,424
162381,2025-09-11,"パン・デザート","プリン",9906399,4,125,500
162381,2025-09-11,"パン・デザート","惣菜パン",9904310,1,140,140
162382,2025-09-18,"コンビニウェア・日用品","靴下",9900208,3,198,594
162389,2025-09-02,"飲料・お酒","清涼飲料",9900299,2,180,360
162389,2025-09-04,"ホットスナック","チキン",9900453,5,196,980
162389,2025-09-04,"コーヒー","ブレンドコーヒー",9900168,2,123,246
162389,2025-09-04,"コーヒー","ブレンドコーヒー",9924002,1,540,540
162389,2025-09-16,"コンビニウェア・日用品","靴下",9904062,1,397,397
162389,2025-09-16,"コンビニウェア・日用品","靴下",9901566,1,794,794
162389,2025-09-21,"飲料・お酒","ハイボール",9918992,2,446,892
162389,2025-09-21,"日配品・冷凍食品","カップアイス",9905274,2,115,230
162389,2025-09-21,"コーヒー","ブレンドコーヒー",9904378,2,780,1560
162391,2025-09-09,"コンビニウェア・日用品","靴下",9900368,1,220,220
162391,2025-09-17,"コンビニウェア・日用品","靴下",9902838,4,292,1168
162392,2025-09-16,"パン・デザート","惣菜パン",9907563,1,180,180
162392,2025-09-16,"パン・デザート","ケーキ",9901083,1,144,144
162393,2025-09-08,"飲料・お酒","清涼飲料",9900353,2,314,628
162393,2025-09-08,"パン・デザート","どら焼き",9903413,6,360,2160
162393,2025-09-08,"日配品・冷凍食品","カップアイス",9903595,8,480,3840
162393,2025-09-25,"パン・デザート","サンドイッチ",9900093,1,117,117
162393,2025-09-25,"日配品・冷凍食品","カップアイス",9903595,4,480,1920
162393,2025-09-25,"コーヒー","ブレンドコーヒー",9922434,5,840,4200
162395,2025-09-14,"パン・デザート","パフェ",9928189,2,576,1152
162395,2025-09-14,"コンビニウェア・日用品","除菌グッズ",9922996,1,143,143
162397,2025-09-01,"パン・デザート","パフェ",9901786,1,285,285
162397,2025-09-01,"日配品・冷凍食品","カップアイス",9909590,1,398,398
162397,2025-09-01,"コーヒー","ブレンドコーヒー",9900232,5,220,1100
162397,2025-09-07,"コンビニウェア・日用品","靴下",9900172,1,398,398
162397,2025-09-11,"パン・デザート","惣菜パン",9910835,1,304,304
162397,2025-09-11,"パン・デザート","惣菜パン",9903705,1,304,304
162397,2025-09-11,"パン・デザート","惣菜パン",9909359,1,304,304
162400,2025-09-12,"コンビニウェア・日用品","靴下",9900171,1,151,151
162402,2025-09-23,"日配品・冷凍食品","カップアイス",9910525,1,542,542
162407,2025-09-16,"コーヒー","アイスコーヒー",9905706,4,300,1200
162408,2025-09-12,"コンビニウェア・日用品","靴下",9900171,1,151,151
162410,2025-09-14,"飲料・お酒","清涼飲料",9903291,2,813,1626
162410,2025-09-14,"コンビニウェア・日用品","靴下",9900171,1,155,155
162410,2025-09-18,"日配品・冷凍食品","カップアイス",9900022,1,148,148
162412,2025-09-23,"パン・デザート","パフェ",9900190,3,398,1194
162412,2025-09-23,"パン・デザート","パフェ",9900195,5,398,1990
162412,2025-09-29,"パン・デザート","ケーキ",9917431,1,750,750
162414,2025-09-17,"お弁当・おむすび","定番弁当",9906085,3,132,396
162417,2025-09-16,"お弁当・おむすび","ボリューム丼",9919920,2,138,276
162417,2025-09-16,"パン・デザート","プリン",9908394,2,850,1700
162417,2025-09-16,"コーヒー","ブレンドコーヒー",9901997,1,300,300
162417,2025-09-16,"コンビニウェア・日用品","靴下",9903702,1,156,156
162419,2025-09-14,"パン・デザート","パフェ",9900738,3,140,420
162419,2025-09-22,"パン・デザート","シュークリーム",9909709,1,222,222
162419,2025-09-22,"パン・デザート","シュークリーム",9931595,3,210,630
162419,2025-09-22,"パン・デザート","シュークリーム",9929217,2,210,420
162419,2025-09-22,"パン・デザート","プリン",9936301,2,170,340
162419,2025-09-22,"パン・デザート","シュークリーム",9934661,6,210,1260
162419,2025-09-22,"パン・デザート","シュークリーム",9924228,3,210,630
162419,2025-09-22,"パン・デザート","シュークリーム",9934660,2,210,420
162419,2025-09-22,"日配品・冷凍食品","カップアイス",9939365,2,193,386
162419,2025-09-22,"日配品・冷凍食品","カップアイス",9938832,1,193,193
162419,2025-09-22,"日配品・冷凍食品","カップアイス",9938833,4,193,772
162420,2025-09-06,"コーヒー","ブレンドコーヒー",9900905,4,360,1440
162420,2025-09-11,"パン・デザート","どら焼き",9903944,1,100,100
162420,2025-09-11,"日配品・冷凍食品","カップアイス",9912516,1,203,203
162420,2025-09-11,"日配品・冷凍食品","カップアイス",9915624,1,218,218
162420,2025-09-16,"日配品・冷凍食品","カップアイス",9905222,1,174,174
162420,2025-09-16,"コーヒー","ブレンドコーヒー",9913493,1,100,100
162420,2025-09-16,"日配品・冷凍食品","カップアイス",9929766,1,210,210
162420,2025-09-16,"日配品・冷凍食品","カップアイス",9911769,1,242,242
162420,2025-09-16,"コンビニウェア・日用品","除菌グッズ",9900371,4,405,1620
162422,2025-09-15,"パン・デザート","シュークリーム",9902694,3,350,1050
162422,2025-09-15,"コンビニウェア・日用品","靴下",9927007,1,320,320
162424,2025-09-08,"日配品・冷凍食品","カップアイス",9900318,1,94,94
162424,2025-09-08,"コンビニウェア・日用品","除菌グッズ",9900362,1,180,180
162424,2025-09-21,"お弁当・おむすび","直巻きおにぎり",9940266,2,507,1014
162427,2025-09-24,"コンビニウェア・日用品","靴下",9900208,2,198,396
162433,2025-09-01,"日配品・冷凍食品","カップアイス",9904997,2,212,424
162437,2025-09-04,"飲料・お酒","清涼飲料",9900353,1,449,449
162437,2025-09-05,"飲料・お酒","清涼飲料",9900295,1,181,181
162437,2025-09-05,"コンビニウェア・日用品","靴下",9902614,1,188,188
162437,2025-09-05,"コンビニウェア・日用品","靴下",9901460,1,188,188
162437,2025-09-09,"パン・デザート","惣菜パン",9900491,1,135,135
162437,2025-09-11,"パン・デザート","パフェ",9900607,1,350,350
162437,2025-09-15,"飲料・お酒","清涼飲料",9900295,1,190,190
162437,2025-09-16,"パン・デザート","パフェ",9900607,1,350,350
162437,2025-09-16,"パン・デザート","プリン",9923342,5,666,3330
162437,2025-09-18,"飲料・お酒","清涼飲料",9900295,1,190,190
162437,2025-09-18,"日配品・冷凍食品","カップアイス",9900318,1,94,94
162437,2025-09-19,"コンビニウェア・日用品","靴下",9902949,1,361,361
162437,2025-09-22,"パン・デザート","パフェ",9915319,1,410,410
162437,2025-09-24,"飲料・お酒","清涼飲料",9900295,1,190,190
162437,2025-09-24,"パン・デザート","パフェ",9900607,1,304,304
162437,2025-09-24,"日配品・冷凍食品","カップアイス",9900318,1,85,85
162437,2025-09-24,"コンビニウェア・日用品","靴下",9902949,1,380,380
162437,2025-09-29,"日配品・冷凍食品","カップアイス",9901579,1,138,138
162437,2025-09-29,"コンビニウェア・日用品","靴下",9902949,1,380,380
162439,2025-09-04,"パン・デザート","パフェ",9900449,2,320,640
162439,2025-09-25,"パン・デザート","パフェ",9900449,2,300,600
162444,2025-09-04,"コンビニウェア・日用品","靴下",9900172,1,388,388
162446,2025-09-01,"パン・デザート","惣菜パン",9900315,5,750,3750
162446,2025-09-01,"コンビニウェア・日用品","靴下",9906125,1,343,343
162446,2025-09-01,"コンビニウェア・日用品","靴下",9900198,1,398,398
162447,2025-09-07,"飲料・お酒","清涼飲料",9909275,1,323,323
162447,2025-09-19,"パン・デザート","タルト",9908480,5,200,1000
162447,2025-09-19,"コンビニウェア・日用品","靴下",9906045,1,106,106
162454,2025-09-18,"コンビニウェア・日用品","靴下",9900208,5,198,990
162456,2025-09-16,"パン・デザート","ケーキ",9901010,2,115,230
162457,2025-09-15,"飲料・お酒","清涼飲料",9905151,1,262,262
162457,2025-09-15,"日配品・冷凍食品","カップアイス",9900388,3,169,507
162457,2025-09-15,"コンビニウェア・日用品","靴下",9906369,1,116,116
162457,2025-09-30,"パン・デザート","惣菜パン",9915218,1,180,180
162459,2025-09-02,"コンビニウェア・日用品","靴下",9900171,1,159,159
162459,2025-09-03,"パン・デザート","シュークリーム",9900181,1,100,100
162459,2025-09-03,"パン・デザート","サンドイッチ",9900281,1,158,158
162468,2025-09-22,"パン・デザート","どら焼き",9911683,1,689,689
162468,2025-09-25,"飲料・お酒","缶ビール",9910322,1,458,458
162468,2025-09-25,"パン・デザート","プリン",9902334,1,334,334
162471,2025-09-12,"コンビニウェア・日用品","除菌グッズ",9900215,1,228,228
162471,2025-09-12,"コンビニウェア・日用品","靴下",9900172,1,378,378
162471,2025-09-23,"お弁当・おむすび","直巻きおにぎり",9909737,2,288,576
162472,2025-09-07,"コンビニウェア・日用品","靴下",9900358,1,198,198
162472,2025-09-07,"コンビニウェア・日用品","靴下",9901145,1,198,198
162472,2025-09-07,"コンビニウェア・日用品","靴下",9902838,2,292,584
162472,2025-09-26,"ホットスナック","チキン",9900770,6,418,2508
162472,2025-09-26,"日配品・冷凍食品","カップアイス",9903548,6,599,3594
162475,2025-09-18,"飲料・お酒","清涼飲料",9900634,1,495,495
162479,2025-09-21,"コーヒー","アイスコーヒー",9902888,5,585,2925
162479,2025-09-23,"パン・デザート","惣菜パン",9912059,1,283,283
162479,2025-09-23,"パン・デザート","タルト",9902471,3,738,2214
162479,2025-09-23,"コーヒー","アイスコーヒー",9901362,2,620,1240
162485,2025-09-02,"日配品・冷凍食品","カップアイス",9902232,1,324,324
162485,2025-09-07,"パン・デザート","プリン",9912027,1,120,120
162485,2025-09-07,"パン・デザート","シュークリーム",9905543,5,498,2490
162485,2025-09-07,"パン・デザート","惣菜パン",9929857,1,103,103
162485,2025-09-10,"パン・デザート","パフェ",9902991,1,240,240
162485,2025-09-11,"ホットスナック","チキン",9903230,3,196,588
162485,2025-09-11,"日配品・冷凍食品","カップアイス",9902252,5,270,1350
162485,2025-09-13,"お弁当・おむすび","惣菜おにぎり",9922971,1,753,753
162485,2025-09-13,"日配品・冷凍食品","カップアイス",9901332,5,700,3500
162485,2025-09-13,"コーヒー","ブレンドコーヒー",9900089,1,490,490
162485,2025-09-13,"コーヒー","ブレンドコーヒー",9935888,1,641,641
162485,2025-09-14,"お弁当・おむすび","定番弁当",9940306,1,219,219
162485,2025-09-14,"コーヒー","ブレンドコーヒー",9940308,1,190,190
162485,2025-09-16,"コンビニウェア・日用品","靴下",9905172,1,107,107
162485,2025-09-17,"お弁当・おむすび","定番弁当",9903061,1,450,450
162485,2025-09-21,"お弁当・おむすび","ガツうまおにぎり",9900013,1,398,398
162485,2025-09-21,"パン・デザート","パフェ",9900998,2,520,1040
162485,2025-09-21,"パン・デザート","パフェ",9902991,1,198,198
162485,2025-09-21,"パン・デザート","惣菜パン",9900078,1,210,210
162485,2025-09-21,"日配品・冷凍食品","カップアイス",9900884,1,94,94
162485,2025-09-22,"パン・デザート","プリン",9912515,1,815,815
162485,2025-09-23,"飲料・お酒","清涼飲料",9901155,1,180,180
162485,2025-09-23,"コンビニウェア・日用品","靴下",9907254,1,147,147
162485,2025-09-27,"パン・デザート","惣菜パン",9914865,1,769,769
162488,2025-09-18,"パン・デザート","ケーキ",9901010,8,115,920
162488,2025-09-18,"パン・デザート","ケーキ",9901083,1,144,144
162488,2025-09-25,"パン・デザート","パフェ",9900449,1,300,300
162488,2025-09-27,"飲料・お酒","清涼飲料",9907892,1,143,143
162488,2025-09-27,"飲料・お酒","清涼飲料",9900299,1,171,171
162488,2025-09-27,"コンビニウェア・日用品","靴下",9900171,1,151,151
162488,2025-09-27,"コンビニウェア・日用品","靴下",9900198,8,368,2944
162488,2025-09-27,"コンビニウェア・日用品","靴下",9901320,1,209,209
162489,2025-09-17,"ホットスナック","チキン",9908282,1,338,338
162489,2025-09-17,"日配品・冷凍食品","カップアイス",9909914,1,157,157
162489,2025-09-17,"コンビニウェア・日用品","靴下",9900172,1,398,398
162497,2025-09-23,"パン・デザート","シュークリーム",9900650,5,360,1800
162501,2025-09-15,"コンビニウェア・日用品","靴下",9900171,1,155,155
162505,2025-09-15,"コンビニウェア・日用品","靴下",9901566,1,794,794
162507,2025-09-17,"飲料・お酒","清涼飲料",9900295,1,190,190
162507,2025-09-17,"パン・デザート","惣菜パン",9905458,1,661,661
162507,2025-09-17,"日配品・冷凍食品","カップアイス",9905593,5,348,1740
162508,2025-09-02,"パン・デザート","プリン",9909122,1,220,220
162508,2025-09-02,"コンビニウェア・日用品","靴下",9903156,1,198,198
162509,2025-09-02,"コーヒー","アイスカフェラテ",9903746,1,475,475
162509,2025-09-02,"パン・デザート","パフェ",9905842,1,240,240
162509,2025-09-25,"飲料・お酒","缶コーヒー",9903918,1,765,765
162509,2025-09-25,"コーヒー","アイスコーヒー",9903328,1,185,185
162510,2025-09-12,"コンビニウェア・日用品","ノート",9905850,4,475,1900
162510,2025-09-15,"日配品・冷凍食品","カップアイス",9901779,1,288,288
162512,2025-09-07,"飲料・お酒","清涼飲料",9909275,1,323,323
162512,2025-09-07,"コンビニウェア・日用品","靴下",9900172,1,398,398
162514,2025-09-06,"パン・デザート","惣菜パン",9902251,1,209,209
162514,2025-09-06,"日配品・冷凍食品","カップアイス",9909613,1,253,253
162514,2025-09-06,"日配品・冷凍食品","カップアイス",9916074,1,199,199
162514,2025-09-06,"コンビニウェア・日用品","靴下",9902632,1,188,188
162516,2025-09-18,"飲料・お酒","清涼飲料",9900295,2,190,380
162521,2025-09-02,"パン・デザート","サンドイッチ",9911947,1,258,258
162521,2025-09-02,"日配品・冷凍食品","カップアイス",9908279,1,165,165
162521,2025-09-10,"お弁当・おむすび","ボリューム丼",9914358,1,350,350
162521,2025-09-16,"パン・デザート","プリン",9909805,1,230,230
162521,2025-09-16,"コーヒー","アイスコーヒー",9901187,1,270,270
162521,2025-09-30,"パン・デザート","サンドイッチ",9904333,1,144,144
162521,2025-09-30,"日配品・冷凍食品","カップアイス",9900886,1,292,292
162521,2025-09-30,"日配品・冷凍食品","カップアイス",9908279,1,165,165
162522,2025-09-09,"コンビニウェア・日用品","靴下",9901543,1,495,495
162522,2025-09-24,"パン・デザート","ケーキ",9901428,1,498,498
162524,2025-09-07,"パン・デザート","ケーキ",9917167,1,870,870
162530,2025-09-04,"パン・デザート","サンドイッチ",9902972,1,53,53
162530,2025-09-04,"日配品・冷凍食品","カップアイス",9900223,2,149,298
162530,2025-09-04,"コンビニウェア・日用品","靴下",9900196,3,358,1074
162530,2025-09-10,"コーヒー","アイスコーヒー",9906195,5,400,2000
162530,2025-09-10,"コンビニウェア・日用品","靴下",9900594,1,270,270
162530,2025-09-10,"コンビニウェア・日用品","靴下",9900306,1,270,270
162530,2025-09-25,"パン・デザート","惣菜パン",9909359,3,304,912
162530,2025-09-30,"飲料・お酒","清涼飲料",9901155,2,169,338
162530,2025-09-30,"パン・デザート","サンドイッチ",9902898,5,700,3500
162533,2025-09-27,"お弁当・おむすび","直巻きおにぎり",9904133,1,166,166
162534,2025-09-10,"日配品・冷凍食品","カップアイス",9900318,1,94,94
162537,2025-09-14,"日配品・冷凍食品","カップアイス",9901058,1,117,117
162537,2025-09-14,"日配品・冷凍食品","カップアイス",9902663,1,228,228
162537,2025-09-17,"日配品・冷凍食品","カップアイス",9903550,2,534,1068
162537,2025-09-17,"日配品・冷凍食品","カップアイス",9904217,2,549,1098
162537,2025-09-17,"コンビニウェア・日用品","除菌グッズ",9903868,2,203,406
162537,2025-09-17,"コンビニウェア・日用品","除菌グッズ",9907592,1,274,274
162537,2025-09-17,"コンビニウェア・日用品","ティッシュ",9922362,1,595,595
162537,2025-09-17,"コンビニウェア・日用品","除菌グッズ",9917023,2,206,412
162537,2025-09-17,"コンビニウェア・日用品","ティッシュ",9910788,1,316,316
162540,2025-09-11,"コンビニウェア・日用品","靴下",9900171,1,159,159
162542,2025-09-17,"コーヒー","アイスコーヒー",9902157,1,112,112
162542,2025-09-17,"パン・デザート","惣菜パン",9909221,2,680,1360
162545,2025-09-11,"パン・デザート","パフェ",9900707,1,297,297
162545,2025-09-11,"コンビニウェア・日用品","除菌グッズ",9900362,1,180,180
162547,2025-09-19,"飲料・お酒","清涼飲料",9900303,1,402,402
162547,2025-09-22,"パン・デザート","パフェ",9907856,2,178,356
162549,2025-09-08,"パン・デザート","シュークリーム",9900181,1,100,100
162549,2025-09-08,"コンビニウェア・日用品","靴下",9900208,1,198,198
162552,2025-09-09,"お弁当・おむすび","直巻きおにぎり",9913844,4,526,2104
162552,2025-09-09,"コンビニウェア・日用品","靴下",9903137,1,276,276
162552,2025-09-12,"パン・デザート","どら焼き",9940415,1,135,135
162552,2025-09-12,"コンビニウェア・日用品","靴下",9901297,1,100,100
162552,2025-09-17,"ホットスナック","チキン",9900655,1,431,431
162552,2025-09-17,"飲料・お酒","チューハイ",9911520,2,289,578
162552,2025-09-17,"飲料・お酒","清涼飲料",9900200,2,700,1400
162557,2025-09-21,"お弁当・おむすび","おかずセットおにぎり",9927869,1,588,588
162557,2025-09-21,"パン・デザート","菓子パン",9940436,1,490,490
162560,2025-09-11,"お弁当・おむすび","定番弁当",9900488,5,262,1310
162560,2025-09-11,"パン・デザート","パフェ",9900607,3,350,1050
162560,2025-09-11,"パン・デザート","どら焼き",9940439,1,370,370
162561,2025-09-08,"コンビニウェア・日用品","靴下",9903702,1,156,156
162561,2025-09-08,"コンビニウェア・日用品","靴下",9903205,5,248,1240
162562,2025-09-07,"お弁当・おむすび","ガツうまおにぎり",9900307,5,288,1440
162562,2025-09-07,"パン・デザート","どら焼き",9907071,3,370,1110
162562,2025-09-14,"飲料・お酒","清涼飲料",9901286,3,105,315
162562,2025-09-22,"飲料・お酒","清涼飲料",9900475,1,290,290
162562,2025-09-22,"日配品・冷凍食品","カップアイス",9900318,1,85,85
162562,2025-09-22,"コンビニウェア・日用品","靴下",9900208,2,198,396
162562,2025-09-24,"飲料・お酒","清涼飲料",9919511,5,569,2845
162562,2025-09-24,"パン・デザート","ケーキ",9907195,2,580,1160
162562,2025-09-24,"コンビニウェア・日用品","靴下",9904135,5,892,4460
162562,2025-09-28,"コンビニウェア・日用品","靴下",9900208,6,178,1068
162562,2025-09-28,"コンビニウェア・日用品","靴下",9905656,2,153,306
162562,2025-09-29,"パン・デザート","どら焼き",9906727,1,378,378
162565,2025-09-10,"パン・デザート","タルト",9900759,4,790,3160
162568,2025-09-29,"パン・デザート","どら焼き",9940443,1,260,260
162568,2025-09-29,"パン・デザート","パフェ",9911372,1,260,260
162570,2025-09-05,"日配品・冷凍食品","カップアイス",9900318,1,89,89
162571,2025-09-12,"パン・デザート","惣菜パン",9903369,1,798,798
162578,2025-09-04,"パン・デザート","サンドイッチ",9931603,1,499,499
162578,2025-09-21,"パン・デザート","サンドイッチ",9902047,1,131,131
162579,2025-09-05,"ホットスナック","チキン",9904122,1,765,765
162580,2025-09-07,"お弁当・おむすび","直巻きおにぎり",9902975,3,380,1140
162580,2025-09-07,"飲料・お酒","天然水",9901203,1,320,320
162580,2025-09-23,"飲料・お酒","天然水",9901203,1,304,304
162580,2025-09-23,"パン・デザート","サンドイッチ",9900347,1,77,77
162585,2025-09-07,"パン・デザート","惣菜パン",9905590,5,400,2000
162585,2025-09-28,"パン・デザート","惣菜パン",9905590,3,400,1200
162585,2025-09-28,"コンビニウェア・日用品","靴下",9900171,1,159,159
162588,2025-09-09,"飲料・お酒","清涼飲料",9903474,2,309,618
162593,2025-09-02,"飲料・お酒","清涼飲料",9900203,1,400,400
162593,2025-09-02,"飲料・お酒","清涼飲料",9900202,1,400,400
162593,2025-09-09,"コーヒー","アイスコーヒー",9903302,1,398,398
162596,2025-09-23,"飲料・お酒","清涼飲料",9900200,5,630,3150
162599,2025-09-29,"コンビニウェア・日用品","靴下",9900171,1,159,159
162600,2025-09-12,"ホットスナック","チキン",9900842,1,332,332
