顧客ID,DATE,大分類,中分類,商品コード,数量,単価,小計
164266,2025-10-01,"日配品・冷凍食品","冷凍スイーツ",9923744,1,123,123
164266,2025-10-01,"日配品・冷凍食品","冷凍スイーツ",9912335,2,132,264
164391,2025-10-01,"飲料・お酒","清涼飲料",9904627,1,316,316
164391,2025-10-01,"コンビニウェア・日用品","靴下",9900851,2,640,1280
164404,2025-10-01,"パン・デザート","惣菜パン",9925254,1,150,150
164404,2025-10-01,"パン・デザート","惣菜パン",9904101,1,105,105
164410,2025-10-01,"パン・デザート","惣菜パン",9905590,1,400,400
164410,2025-10-01,"コンビニウェア・日用品","靴下",9902549,2,149,298
164548,2025-10-01,"飲料・お酒","清涼飲料",9900439,3,100,300
164548,2025-10-01,"飲料・お酒","清涼飲料",9900438,3,100,300
164556,2025-10-01,"飲料・お酒","清涼飲料",9929885,1,887,887
164556,2025-10-01,"飲料・お酒","清涼飲料",9905345,1,887,887
164556,2025-10-01,"飲料・お酒","清涼飲料",9907365,1,808,808
164556,2025-10-01,"飲料・お酒","清涼飲料",9907364,1,887,887
164556,2025-10-01,"飲料・お酒","清涼飲料",9929884,1,887,887
164556,2025-10-01,"コーヒー","アイスコーヒー",9943506,3,333,999
164736,2025-10-01,"パン・デザート","パフェ",9900430,5,304,1520
164736,2025-10-01,"パン・デザート","パフェ",9900607,6,304,1824
164778,2025-10-01,"コーヒー","アイスコーヒー",9903327,5,428,2140
164778,2025-10-01,"コーヒー","アイスコーヒー",9903453,5,348,1740
164815,2025-10-01,"パン・デザート","パフェ",9902991,1,198,198
164818,2025-10-01,"コンビニウェア・日用品","靴下",9902549,3,149,447
164846,2025-10-01,"ホットスナック","チキン",9900638,2,184,368
164879,2025-10-01,"パン・デザート","パフェ",9902991,1,198,198
164914,2025-10-01,"コンビニウェア・日用品","靴下",9901525,1,176,176
164997,2025-10-01,"パン・デザート","パフェ",9900449,1,285,285
165000,2025-10-01,"お弁当・おむすび","直巻きおにぎり",9925810,1,121,121
165000,2025-10-01,"日配品・冷凍食品","カップアイス",9907377,1,430,430
165005,2025-10-01,"お弁当・おむすび","直巻きおにぎり",9900262,1,182,182
165005,2025-10-01,"お弁当・おむすび","直巻きおにぎり",9909769,1,137,137
165005,2025-10-01,"お弁当・おむすび","直巻きおにぎり",9908571,1,163,163
165005,2025-10-01,"お弁当・おむすび","直巻きおにぎり",9907763,1,201,201
165005,2025-10-01,"お弁当・おむすび","直巻きおにぎり",9901721,2,156,312
165005,2025-10-01,"お弁当・おむすび","直巻きおにぎり",9915277,1,305,305
165005,2025-10-01,"お弁当・おむすび","直巻きおにぎり",9903964,2,63,126
165005,2025-10-01,"お弁当・おむすび","直巻きおにぎり",9903965,1,140,140
165005,2025-10-01,"お弁当・おむすび","直巻きおにぎり",9900058,2,91,182
165005,2025-10-01,"お弁当・おむすび","直巻きおにぎり",9903961,2,111,222
165005,2025-10-01,"お弁当・おむすび","直巻きおにぎり",9900074,2,137,274
165106,2025-10-01,"飲料・お酒","缶ビール",9903391,1,379,379
165106,2025-10-01,"コーヒー","アイスコーヒー",9904614,2,130,260
165106,2025-10-01,"日配品・冷凍食品","カップアイス",9905313,1,90,90
165142,2025-10-01,"日配品・冷凍食品","カップアイス",9900388,2,160,320
165188,2025-10-01,"パン・デザート","シュークリーム",9900217,1,698,698
165207,2025-10-01,"ホットスナック","チキン",9902584,1,372,372
165207,2025-10-01,"飲料・お酒","清涼飲料",9901709,1,72,72
165244,2025-10-01,"パン・デザート","サンドイッチ",9903981,1,166,166
165324,2025-10-01,"ホットスナック","中華まん",9904006,1,315,315
165324,2025-10-01,"コーヒー","ブレンドコーヒー",9906347,1,110,110
165367,2025-10-01,"パン・デザート","菓子パン",9944422,1,107,107
165367,2025-10-01,"日配品・冷凍食品","バーアイス",9905194,1,611,611
165368,2025-10-01,"お弁当・おむすび","直巻きおにぎり",9915636,1,136,136
165368,2025-10-01,"コンビニウェア・日用品","靴下",9900171,2,159,318
165436,2025-10-01,"お弁当・おむすび","直巻きおにぎり",9900740,8,740,5920
165436,2025-10-01,"日配品・冷凍食品","カップアイス",9900742,1,290,290
165436,2025-10-01,"コンビニウェア・日用品","靴下",9900689,1,150,150
165436,2025-10-01,"コンビニウェア・日用品","靴下",9900171,1,159,159
165461,2025-10-01,"パン・デザート","パフェ",9900327,1,100,100
165461,2025-10-01,"パン・デザート","パフェ",9901844,5,400,2000
165461,2025-10-01,"コーヒー","ブレンドコーヒー",9900411,1,124,124
165474,2025-10-01,"パン・デザート","パフェ",9900607,1,304,304
165514,2025-10-01,"飲料・お酒","缶ビール",9930513,1,127,127
165514,2025-10-01,"飲料・お酒","缶ビール",9913068,1,121,121
165514,2025-10-01,"日配品・冷凍食品","カップアイス",9902468,5,200,1000
165553,2025-10-01,"コンビニウェア・日用品","靴下",9900502,1,63,63
165667,2025-10-01,"飲料・お酒","清涼飲料",9900353,1,400,400
165730,2025-10-01,"パン・デザート","ケーキ",9901010,1,123,123
165730,2025-10-01,"パン・デザート","パフェ",9900327,1,100,100
165755,2025-10-01,"お弁当・おむすび","こだわり弁当",9908607,1,334,334
165759,2025-10-01,"飲料・お酒","清涼飲料",9909018,2,250,500
165759,2025-10-01,"飲料・お酒","清涼飲料",9909021,2,250,500
165759,2025-10-01,"パン・デザート","惣菜パン",9905590,1,400,400
165759,2025-10-01,"コンビニウェア・日用品","靴下",9900171,1,159,159
165760,2025-10-01,"飲料・お酒","ハイボール",9945064,3,170,510
165760,2025-10-01,"パン・デザート","パフェ",9903563,1,300,300
165789,2025-10-01,"コンビニウェア・日用品","靴下",9900208,1,178,178
165960,2025-10-01,"コンビニウェア・日用品","靴下",9900172,1,398,398
170054,2025-10-01,"飲料・お酒","清涼飲料",9901830,1,590,590
170064,2025-10-01,"飲料・お酒","清涼飲料",9900200,3,700,2100
170064,2025-10-01,"パン・デザート","プリン",9907651,1,220,220
170064,2025-10-01,"コンビニウェア・日用品","靴下",9900171,1,159,159
170122,2025-10-01,"飲料・お酒","ワイン",9919051,1,516,516
170127,2025-10-01,"お弁当・おむすび","ドリア",9901925,1,304,304
170127,2025-10-01,"お弁当・おむすび","ボリューム丼",9922733,1,289,289
170127,2025-10-01,"日配品・冷凍食品","カップアイス",9912054,4,735,2940
170130,2025-10-01,"お弁当・おむすび","惣菜おにぎり",9933958,1,940,940
170138,2025-10-01,"お弁当・おむすび","定番弁当",9901423,3,172,516
170138,2025-10-01,"お弁当・おむすび","定番弁当",9913455,3,228,684
170138,2025-10-01,"パン・デザート","シュークリーム",9900217,1,698,698
170138,2025-10-01,"日配品・冷凍食品","カップアイス",9902321,2,300,600
170186,2025-10-01,"パン・デザート","シュークリーム",9903818,1,150,150
170240,2025-10-01,"コンビニウェア・日用品","靴下",9900364,1,890,890
170253,2025-10-01,"飲料・お酒","清涼飲料",9901155,2,169,338
170331,2025-10-01,"パン・デザート","パフェ",9900449,4,285,1140
170360,2025-10-01,"お弁当・おむすび","こだわり弁当",9902444,1,279,279
170360,2025-10-01,"お弁当・おむすび","こだわり弁当",9909099,1,357,357
170406,2025-10-01,"パン・デザート","ホットドッグ",9904868,1,450,450
170406,2025-10-01,"コンビニウェア・日用品","除菌グッズ",9900985,1,285,285
170406,2025-10-01,"コンビニウェア・日用品","靴下",9913861,2,127,254
170513,2025-10-01,"飲料・お酒","清涼飲料",9900352,1,280,280
170513,2025-10-01,"日配品・冷凍食品","カップアイス",9902289,4,320,1280
170559,2025-10-01,"パン・デザート","パフェ",9902991,1,198,198
170568,2025-10-01,"日配品・冷凍食品","カップアイス",9904376,1,340,340
170587,2025-10-01,"飲料・お酒","ワイン",9928629,1,192,192
170587,2025-10-01,"飲料・お酒","ワイン",9938482,1,200,200
170587,2025-10-01,"コンビニウェア・日用品","靴下",9900369,1,270,270
170609,2025-10-01,"コーヒー","アイスコーヒー",9900236,1,128,128
170616,2025-10-01,"パン・デザート","シュークリーム",9900227,2,820,1640
170616,2025-10-01,"コーヒー","アイスコーヒー",9901187,1,300,300
170616,2025-10-01,"コンビニウェア・日用品","靴下",9911138,3,277,831
170682,2025-10-01,"飲料・お酒","清涼飲料",9909747,1,680,680
170682,2025-10-01,"飲料・お酒","チューハイ",9900636,2,810,1620
170682,2025-10-01,"コンビニウェア・日用品","靴下",9900208,5,178,890
170733,2025-10-01,"飲料・お酒","清涼飲料",9904627,1,316,316
170734,2025-10-01,"お弁当・おむすび","ガツうまおにぎり",9900847,5,450,2250
170734,2025-10-01,"パン・デザート","タルト",9900220,1,102,102
170754,2025-10-01,"コンビニウェア・日用品","靴下",9902228,1,532,532
170855,2025-10-01,"コンビニウェア・日用品","靴下",9900171,1,159,159
170858,2025-10-01,"飲料・お酒","清涼飲料",9900712,1,100,100
170858,2025-10-01,"パン・デザート","惣菜パン",9907296,2,250,500
170876,2025-10-01,"パン・デザート","パフェ",9900607,3,304,912
170876,2025-10-01,"日配品・冷凍食品","カップアイス",9911943,2,82,164
170904,2025-10-01,"パン・デザート","プリン",9906399,2,125,250
170904,2025-10-01,"パン・デザート","プリン",9914596,2,165,330
170904,2025-10-01,"コンビニウェア・日用品","ノート",9903155,2,272,544
170968,2025-10-01,"パン・デザート","パフェ",9900449,1,285,285
170978,2025-10-01,"コンビニウェア・日用品","靴下",9900172,1,398,398
170978,2025-10-01,"コンビニウェア・日用品","靴下",9902549,2,149,298
170988,2025-10-01,"パン・デザート","シュークリーム",9900217,1,698,698
171099,2025-10-01,"飲料・お酒","清涼飲料",9901558,1,148,148
171099,2025-10-01,"飲料・お酒","清涼飲料",9916491,1,160,160
171099,2025-10-01,"飲料・お酒","清涼飲料",9901531,5,330,1650
171166,2025-10-01,"コンビニウェア・日用品","靴下",9900171,2,159,318
171219,2025-10-01,"パン・デザート","ケーキ",9900946,2,105,210
171219,2025-10-01,"コンビニウェア・日用品","靴下",9900208,1,178,178
171219,2025-10-01,"コンビニウェア・日用品","靴下",9900369,5,270,1350
171301,2025-10-01,"お弁当・おむすび","惣菜おにぎり",9937864,2,118,236
171301,2025-10-01,"飲料・お酒","清涼飲料",9900710,1,323,323
171330,2025-10-01,"パン・デザート","パフェ",9900581,2,980,1960
171340,2025-10-01,"コンビニウェア・日用品","靴下",9900172,2,398,796
171427,2025-10-01,"コーヒー","ブレンドコーヒー",9908437,3,680,2040
171449,2025-10-01,"コーヒー","アイスコーヒー",9904978,1,113,113
171449,2025-10-01,"パン・デザート","ホットドッグ",9900968,5,490,2450
171450,2025-10-01,"日配品・冷凍食品","カップアイス",9906832,1,107,107
171500,2025-10-01,"ホットスナック","チキン",9905517,1,173,173
171500,2025-10-01,"日配品・冷凍食品","カップアイス",9900882,5,256,1280
171516,2025-10-01,"パン・デザート","サンドイッチ",9917767,1,90,90
171626,2025-10-01,"日配品・冷凍食品","カップアイス",9916407,1,290,290
171646,2025-10-01,"パン・デザート","シュークリーム",9900217,2,698,1396
171647,2025-10-01,"パン・デザート","シュークリーム",9905423,2,355,710
171669,2025-10-01,"パン・デザート","惣菜パン",9927062,3,563,1689
171670,2025-10-01,"ホットスナック","チキン",9902263,1,138,138
171670,2025-10-01,"パン・デザート","プリン",9908529,4,380,1520
171670,2025-10-01,"パン・デザート","惣菜パン",9900898,3,440,1320
171670,2025-10-01,"コーヒー","アイスコーヒー",9903455,6,580,3480
171670,2025-10-01,"コーヒー","アイスコーヒー",9903454,6,798,4788
171670,2025-10-01,"コンビニウェア・日用品","靴下",9902306,1,172,172
171731,2025-10-01,"飲料・お酒","清涼飲料",9900416,1,456,456
171848,2025-10-01,"パン・デザート","どら焼き",9906723,5,840,4200
171967,2025-10-01,"パン・デザート","惣菜パン",9902512,1,283,283
171967,2025-10-01,"パン・デザート","惣菜パン",9902476,1,304,304
172064,2025-10-01,"飲料・お酒","清涼飲料",9900353,1,400,400
172064,2025-10-01,"パン・デザート","パフェ",9900449,2,285,570
172119,2025-10-01,"飲料・お酒","ワイン",9939982,2,792,1584
172119,2025-10-01,"コンビニウェア・日用品","靴下",9900198,1,368,368
172146,2025-10-01,"お弁当・おむすび","直巻きおにぎり",9904805,1,292,292
172146,2025-10-01,"コンビニウェア・日用品","靴下",9902549,3,149,447
172236,2025-10-01,"パン・デザート","タルト",9903267,5,298,1490
172236,2025-10-01,"日配品・冷凍食品","カップアイス",9929309,2,222,444
172279,2025-10-01,"日配品・冷凍食品","カップアイス",9940135,1,366,366
172334,2025-10-01,"飲料・お酒","フレーバーティー",9912684,5,190,950
172337,2025-10-01,"日配品・冷凍食品","カップアイス",9900229,1,590,590
172340,2025-10-01,"コーヒー","アイスコーヒー",9908256,1,207,207
172340,2025-10-01,"コンビニウェア・日用品","靴下",9900739,1,198,198
172397,2025-10-01,"お弁当・おむすび","ガツうまおにぎり",9900013,1,465,465
172397,2025-10-01,"日配品・冷凍食品","カップアイス",9901660,1,117,117
172427,2025-10-01,"コンビニウェア・日用品","靴下",9900011,1,306,306
172434,2025-10-01,"飲料・お酒","清涼飲料",9907206,1,140,140
172434,2025-10-01,"飲料・お酒","清涼飲料",9900199,1,215,215
172434,2025-10-01,"日配品・冷凍食品","カップアイス",9912843,2,133,266
172485,2025-10-01,"日配品・冷凍食品","カップアイス",9902232,1,324,324
172552,2025-10-01,"パン・デザート","惣菜パン",9913930,1,261,261
172552,2025-10-01,"日配品・冷凍食品","カップアイス",9905671,2,103,206
172552,2025-10-01,"コンビニウェア・日用品","ノート",9904761,2,212,424
172562,2025-10-01,"コンビニウェア・日用品","靴下",9905656,3,153,459
172588,2025-10-01,"コーヒー","アイスコーヒー",9900699,2,756,1512
172588,2025-10-01,"日配品・冷凍食品","カップアイス",9900571,1,378,378
172618,2025-10-01,"ホットスナック","焼き鳥",9908687,5,538,2690
172618,2025-10-01,"コーヒー","ブレンドコーヒー",9900408,1,245,245
172618,2025-10-01,"日配品・冷凍食品","冷凍スイーツ",9901931,5,585,2925
172618,2025-10-01,"日配品・冷凍食品","冷凍スイーツ",9901918,5,602,3010
172646,2025-10-01,"飲料・お酒","清涼飲料",9900178,8,400,3200
172646,2025-10-01,"パン・デザート","プリン",9912380,1,400,400
172646,2025-10-01,"パン・デザート","ケーキ",9901942,2,980,1960
172684,2025-10-01,"コンビニウェア・日用品","靴下",9902357,1,369,369
172684,2025-10-01,"日配品・冷凍食品","カップアイス",9900325,1,120,120
172684,2025-10-01,"コーヒー","ブレンドコーヒー",9905180,1,193,193
172769,2025-10-01,"飲料・お酒","清涼飲料",9900353,1,400,400
172769,2025-10-01,"パン・デザート","パフェ",9900607,2,304,608
172786,2025-10-01,"ホットスナック","チキン",9903977,6,638,3828
172924,2025-10-01,"パン・デザート","パフェ",9900607,2,304,608
172924,2025-10-01,"日配品・冷凍食品","カップアイス",9903079,1,328,328
172952,2025-10-01,"飲料・お酒","清涼飲料",9900303,1,387,387
172979,2025-10-01,"コーヒー","ブレンドコーヒー",9900584,1,130,130
172979,2025-10-01,"コーヒー","ブレンドコーヒー",9904614,2,130,260
172979,2025-10-01,"コーヒー","ブレンドコーヒー",9906303,2,130,260
172979,2025-10-01,"コーヒー","ブレンドコーヒー",9903329,1,130,130
172979,2025-10-01,"コーヒー","ブレンドコーヒー",9905846,1,130,130
172990,2025-10-01,"コンビニウェア・日用品","靴下",9902355,1,369,369
172990,2025-10-01,"コンビニウェア・日用品","靴下",9911420,1,410,410
172990,2025-10-01,"コンビニウェア・日用品","靴下",9902357,1,369,369
172990,2025-10-01,"コンビニウェア・日用品","靴下",9902356,1,369,369
172990,2025-10-01,"コンビニウェア・日用品","靴下",9902358,1,369,369
173031,2025-10-01,"飲料・お酒","チューハイ",9913553,2,116,232
173031,2025-10-01,"飲料・お酒","チューハイ",9918986,2,147,294
173031,2025-10-01,"パン・デザート","惣菜パン",9927205,1,101,101
173054,2025-10-01,"コーヒー","ブレンドコーヒー",9901272,1,183,183
173054,2025-10-01,"コーヒー","ブレンドコーヒー",9901274,1,183,183
173054,2025-10-01,"コーヒー","ブレンドコーヒー",9900583,2,190,380
173078,2025-10-01,"パン・デザート","惣菜パン",9901780,1,180,180
173078,2025-10-01,"パン・デザート","惣菜パン",9900078,1,210,210
173155,2025-10-01,"飲料・お酒","清涼飲料",9900295,1,190,190
173163,2025-10-01,"日配品・冷凍食品","冷凍スイーツ",9903440,5,555,2775
173163,2025-10-01,"日配品・冷凍食品","冷凍スイーツ",9903442,5,511,2555
173286,2025-10-01,"パン・デザート","タルト",9905585,1,248,248
173317,2025-10-01,"日配品・冷凍食品","カップアイス",9901660,1,117,117
173348,2025-10-01,"飲料・お酒","チューハイ",9900115,1,273,273
173348,2025-10-01,"お弁当・おむすび","ガツうまおにぎり",9924314,3,400,1200
173348,2025-10-01,"お弁当・おむすび","ガツうまおにぎり",9912620,5,400,2000
173372,2025-10-01,"パン・デザート","ケーキ",9901010,3,123,369
173402,2025-10-01,"パン・デザート","ケーキ",9909314,1,516,516
173404,2025-10-01,"コーヒー","アイスコーヒー",9900236,1,128,128
173404,2025-10-01,"パン・デザート","シュークリーム",9900217,1,698,698
173404,2025-10-01,"日配品・冷凍食品","カップアイス",9900388,2,160,320
173411,2025-10-01,"パン・デザート","パフェ",9900449,1,285,285
173413,2025-10-01,"コーヒー","アイスコーヒー",9900450,1,94,94
173454,2025-10-01,"飲料・お酒","清涼飲料",9910728,1,292,292
173454,2025-10-01,"コンビニウェア・日用品","靴下",9911138,1,277,277
173465,2025-10-01,"コーヒー","アイスコーヒー",9905447,2,289,578
173488,2025-10-01,"コンビニウェア・日用品","靴下",9900172,2,398,796
173527,2025-10-01,"パン・デザート","パフェ",9902991,1,198,198
173527,2025-10-01,"コンビニウェア・日用品","靴下",9900171,1,151,151
173565,2025-10-01,"お弁当・おむすび","ガツうまおにぎり",9914027,1,269,269
173590,2025-10-01,"お弁当・おむすび","直巻きおにぎり",9903023,1,560,560
173590,2025-10-01,"お弁当・おむすび","直巻きおにぎり",9902420,1,163,163
173590,2025-10-01,"パン・デザート","ケーキ",9904587,1,380,380
173590,2025-10-01,"パン・デザート","パフェ",9902991,1,198,198
173590,2025-10-01,"日配品・冷凍食品","カップアイス",9908652,1,173,173
173660,2025-10-01,"飲料・お酒","清涼飲料",9927617,1,390,390
173678,2025-10-01,"パン・デザート","シュークリーム",9902309,1,290,290
173681,2025-10-01,"パン・デザート","パフェ",9941976,1,292,292
173724,2025-10-01,"日配品・冷凍食品","カップアイス",9900229,2,590,1180
173738,2025-10-01,"お弁当・おむすび","直巻きおにぎり",9906975,3,341,1023
173738,2025-10-01,"お弁当・おむすび","直巻きおにぎり",9909055,3,455,1365
173738,2025-10-01,"コンビニウェア・日用品","靴下",9904660,1,145,145
173754,2025-10-01,"お弁当・おむすび","ガツうまおにぎり",9900307,1,345,345
173754,2025-10-01,"パン・デザート","ケーキ",9901010,2,123,246
173756,2025-10-01,"コンビニウェア・日用品","靴下",9911525,1,200,200
173770,2025-10-01,"飲料・お酒","清涼飲料",9900200,5,700,3500
173806,2025-10-01,"飲料・お酒","清涼飲料",9905848,4,291,1164
173806,2025-10-01,"コンビニウェア・日用品","傘",9901855,4,277,1108
173898,2025-10-01,"パン・デザート","どら焼き",9901797,1,274,274
173921,2025-10-01,"パン・デザート","パフェ",9900607,2,304,608
173949,2025-10-01,"パン・デザート","パフェ",9900607,6,304,1824
173997,2025-10-01,"パン・デザート","ケーキ",9912536,1,298,298
174029,2025-10-01,"飲料・お酒","清涼飲料",9900028,2,560,1120
174029,2025-10-01,"日配品・冷凍食品","カップアイス",9900230,4,288,1152
174059,2025-10-01,"飲料・お酒","清涼飲料",9901613,1,292,292
174059,2025-10-01,"飲料・お酒","清涼飲料",9902599,1,292,292
174075,2025-10-01,"お弁当・おむすび","直巻きおにぎり",9902643,1,330,330
174075,2025-10-01,"コンビニウェア・日用品","靴下",9900171,1,159,159
174120,2025-10-01,"パン・デザート","惣菜パン",9900086,2,278,556
174160,2025-10-01,"パン・デザート","どら焼き",9912115,1,130,130
174169,2025-10-01,"パン・デザート","プリン",9901842,3,890,2670
174169,2025-10-01,"コーヒー","ブレンドコーヒー",9901456,1,240,240
174184,2025-10-01,"コンビニウェア・日用品","靴下",9902838,1,292,292
174218,2025-10-01,"パン・デザート","パフェ",9900707,2,297,594
174218,2025-10-01,"コーヒー","アイスコーヒー",9902157,1,112,112
174266,2025-10-01,"飲料・お酒","缶ビール",9908542,2,959,1918
174266,2025-10-01,"日配品・冷凍食品","冷凍スイーツ",9923744,1,123,123
174266,2025-10-01,"日配品・冷凍食品","冷凍スイーツ",9912335,2,132,264
174391,2025-10-01,"飲料・お酒","清涼飲料",9904627,1,316,316
174391,2025-10-01,"コンビニウェア・日用品","靴下",9900851,2,640,1280
174404,2025-10-01,"パン・デザート","惣菜パン",9925254,1,150,150
174404,2025-10-01,"パン・デザート","惣菜パン",9904101,1,105,105
174410,2025-10-01,"パン・デザート","惣菜パン",9905590,1,400,400
174410,2025-10-01,"コンビニウェア・日用品","靴下",9902549,2,149,298
174548,2025-10-01,"飲料・お酒","清涼飲料",9900439,3,100,300
174548,2025-10-01,"飲料・お酒","清涼飲料",9900438,3,100,300
174556,2025-10-01,"飲料・お酒","清涼飲料",9929885,1,887,887
174556,2025-10-01,"飲料・お酒","清涼飲料",9905345,1,887,887
174556,2025-10-01,"飲料・お酒","清涼飲料",9907365,1,808,808
174556,2025-10-01,"飲料・お酒","清涼飲料",9907364,1,887,887
174556,2025-10-01,"飲料・お酒","清涼飲料",9929884,1,887,887
174556,2025-10-01,"コーヒー","アイスコーヒー",9943506,3,333,999
174736,2025-10-01,"パン・デザート","パフェ",9900430,5,304,1520
174736,2025-10-01,"パン・デザート","パフェ",9900607,6,304,1824
174778,2025-10-01,"コーヒー","アイスコーヒー",9903327,5,428,2140
174778,2025-10-01,"コーヒー","アイスコーヒー",9903453,5,348,1740
174815,2025-10-01,"パン・デザート","パフェ",9902991,1,198,198
174818,2025-10-01,"コンビニウェア・日用品","靴下",9902549,3,149,447
174846,2025-10-01,"ホットスナック","チキン",9900638,2,184,368
174879,2025-10-01,"パン・デザート","パフェ",9902991,1,198,198
174914,2025-10-01,"コンビニウェア・日用品","靴下",9901525,1,176,176
174997,2025-10-01,"パン・デザート","パフェ",9900449,1,285,285
175000,2025-10-01,"お弁当・おむすび","直巻きおにぎり",9925810,1,121,121
175000,2025-10-01,"日配品・冷凍食品","カップアイス",9907377,1,430,430
175005,2025-10-01,"お弁当・おむすび","直巻きおにぎり",9900262,1,182,182
175005,2025-10-01,"お弁当・おむすび","直巻きおにぎり",9909769,1,137,137
175005,2025-10-01,"お弁当・おむすび","直巻きおにぎり",9908571,1,163,163
175005,2025-10-01,"お弁当・おむすび","直巻きおにぎり",9907763,1,201,201
175005,2025-10-01,"お弁当・おむすび","直巻きおにぎり",9901721,2,156,312
175005,2025-10-01,"お弁当・おむすび","直巻きおにぎり",9915277,1,305,305
175005,2025-10-01,"お弁当・おむすび","直巻きおにぎり",9903964,2,63,126
175005,2025-10-01,"お弁当・おむすび","直巻きおにぎり",9903965,1,140,140
175005,2025-10-01,"お弁当・おむすび","直巻きおにぎり",9900058,2,91,182
175005,2025-10-01,"お弁当・おむすび","直巻きおにぎり",9903961,2,111,222
175005,2025-10-01,"お弁当・おむすび","直巻きおにぎり",9900074,2,137,274
175106,2025-10-01,"飲料・お酒","缶ビール",9903391,1,379,379
175106,2025-10-01,"コーヒー","アイスコーヒー",9904614,2,130,260
175106,2025-10-01,"日配品・冷凍食品","カップアイス",9905313,1,90,90
175142,2025-10-01,"日配品・冷凍食品","カップアイス",9900388,2,160,320
175188,2025-10-01,"パン・デザート","シュークリーム",9900217,1,698,698
175207,2025-10-01,"ホットスナック","チキン",9902584,1,372,372
175207,2025-10-01,"飲料・お酒","清涼飲料",9901709,1,72,72
175244,2025-10-01,"パン・デザート","サンドイッチ",9903981,1,166,166
175324,2025-10-01,"ホットスナック","中華まん",9904006,1,315,315
175324,2025-10-01,"コーヒー","ブレンドコーヒー",9906347,1,110,110
175367,2025-10-01,"パン・デザート","菓子パン",9944422,1,107,107
175367,2025-10-01,"日配品・冷凍食品","バーアイス",9905194,1,611,611
175368,2025-10-01,"お弁当・おむすび","直巻きおにぎり",9915636,1,136,136
175368,2025-10-01,"コンビニウェア・日用品","靴下",9900171,2,159,318
175436,2025-10-01,"お弁当・おむすび","直巻きおにぎり",9900740,8,740,5920
175436,2025-10-01,"日配品・冷凍食品","カップアイス",9900742,1,290,290
175436,2025-10-01,"コンビニウェア・日用品","靴下",9900689,1,150,150
175436,2025-10-01,"コンビニウェア・日用品","靴下",9900171,1,159,159
175461,2025-10-01,"パン・デザート","パフェ",9900327,1,100,100
175461,2025-10-01,"パン・デザート","パフェ",9901844,5,400,2000
175461,2025-10-01,"コーヒー","ブレンドコーヒー",9900411,1,124,124
175474,2025-10-01,"パン・デザート","パフェ",9900607,1,304,304
175514,2025-10-01,"飲料・お酒","缶ビール",9930513,1,127,127
175514,2025-10-01,"飲料・お酒","缶ビール",9913068,1,121,121
175514,2025-10-01,"日配品・冷凍食品","カップアイス",9902468,5,200,1000
175553,2025-10-01,"コンビニウェア・日用品","靴下",9900502,1,63,63
175667,2025-10-01,"飲料・お酒","清涼飲料",9900353,1,400,400
175730,2025-10-01,"パン・デザート","ケーキ",9901010,1,123,123
175730,2025-10-01,"パン・デザート","パフェ",9900327,1,100,100
175755,2025-10-01,"お弁当・おむすび","こだわり弁当",9908607,1,334,334
175759,2025-10-01,"飲料・お酒","清涼飲料",9909018,2,250,500
175759,2025-10-01,"飲料・お酒","清涼飲料",9909021,2,250,500
175759,2025-10-01,"パン・デザート","惣菜パン",9905590,1,400,400
175759,2025-10-01,"コンビニウェア・日用品","靴下",9900171,1,159,159
175760,2025-10-01,"飲料・お酒","ハイボール",9945064,3,170,510
175760,2025-10-01,"パン・デザート","パフェ",9903563,1,300,300
175789,2025-10-01,"コンビニウェア・日用品","靴下",9900208,1,178,178
175960,2025-10-01,"コンビニウェア・日用品","靴下",9900172,1,398,398
