顧客ID,DATE,大分類,中分類,商品コード,数量,単価,小計
164858,2025-10-05,"お弁当・おむすび","ガツうまおにぎり",9900263,1,298,298
164858,2025-10-05,"日配品・冷凍食品","カップアイス",9900219,2,169,338
164867,2025-10-05,"お弁当・おむすび","直巻きおにぎり",9905238,2,549,1098
164867,2025-10-05,"お弁当・おむすび","直巻きおにぎり",9909737,1,336,336
164935,2025-10-05,"飲料・お酒","清涼飲料",9900200,6,598,3588
165049,2025-10-05,"飲料・お酒","チューハイ",9900636,4,810,3240
165068,2025-10-05,"パン・デザート","パフェ",9900707,6,330,1980
165068,2025-10-05,"日配品・冷凍食品","カップアイス",9940907,1,193,193
165068,2025-10-05,"日配品・冷凍食品","カップアイス",9923901,2,775,1550
165068,2025-10-05,"日配品・冷凍食品","カップアイス",9912516,2,203,406
165224,2025-10-05,"パン・デザート","惣菜パン",9904827,1,588,588
165247,2025-10-05,"コンビニウェア・日用品","靴下",9900368,1,220,220
165361,2025-10-05,"パン・デザート","パフェ",9920325,8,930,7440
165361,2025-10-05,"パン・デザート","パフェ",9921200,1,390,390
165361,2025-10-05,"パン・デザート","パフェ",9919772,1,300,300
165361,2025-10-05,"パン・デザート","パフェ",9930180,1,129,129
165361,2025-10-05,"パン・デザート","パフェ",9909260,8,750,6000
165361,2025-10-05,"パン・デザート","パフェ",9931778,1,104,104
165368,2025-10-05,"お弁当・おむすび","直巻きおにぎり",9907896,1,184,184
165368,2025-10-05,"パン・デザート","パフェ",9935626,2,450,900
165368,2025-10-05,"パン・デザート","パフェ",9944425,2,109,218
165422,2025-10-05,"パン・デザート","シュークリーム",9919528,1,346,346
165422,2025-10-05,"日配品・冷凍食品","カップアイス",9900318,1,94,94
165422,2025-10-05,"コンビニウェア・日用品","靴下",9900172,1,388,388
165444,2025-10-05,"飲料・お酒","チューハイ",9905544,1,169,169
165444,2025-10-05,"お弁当・おむすび","ドリア",9921672,1,220,220
165444,2025-10-05,"飲料・お酒","チューハイ",9906143,1,169,169
165462,2025-10-05,"パン・デザート","どら焼き",9915606,2,990,1980
165462,2025-10-05,"パン・デザート","どら焼き",9914895,4,196,784
165487,2025-10-05,"パン・デザート","サンドイッチ",9900276,5,750,3750
165487,2025-10-05,"パン・デザート","サンドイッチ",9900277,5,830,4150
165487,2025-10-05,"パン・デザート","サンドイッチ",9900279,5,750,3750
165487,2025-10-05,"パン・デザート","サンドイッチ",9900274,5,750,3750
165552,2025-10-05,"コンビニウェア・日用品","靴下",9900363,1,220,220
165587,2025-10-05,"飲料・お酒","チューハイ",9915774,1,256,256
165587,2025-10-05,"飲料・お酒","チューハイ",9906751,1,186,186
165587,2025-10-05,"飲料・お酒","清涼飲料",9923341,1,354,354
165587,2025-10-05,"飲料・お酒","チューハイ",9915838,1,248,248
165596,2025-10-05,"コーヒー","アイスカフェラテ",9928066,1,490,490
165596,2025-10-05,"コンビニウェア・日用品","靴下",9900172,1,388,388
165611,2025-10-05,"お弁当・おむすび","定番弁当",9922249,1,251,251
165611,2025-10-05,"お弁当・おむすび","ボリューム丼",9944814,2,690,1380
165611,2025-10-05,"飲料・お酒","缶ビール",9938753,1,231,231
165611,2025-10-05,"お弁当・おむすび","直巻きおにぎり",9907896,2,184,368
165611,2025-10-05,"パン・デザート","どら焼き",9944816,1,485,485
165611,2025-10-05,"パン・デザート","シュークリーム",9900270,2,119,238
165741,2025-10-05,"日配品・冷凍食品","カップアイス",9900174,1,289,289
165741,2025-10-05,"日配品・冷凍食品","カップアイス",9902232,5,360,1800
165741,2025-10-05,"コンビニウェア・日用品","靴下",9900208,3,198,594
165741,2025-10-05,"コンビニウェア・日用品","靴下",9902838,2,292,584
165742,2025-10-05,"飲料・お酒","清涼飲料",9900299,1,180,180
165742,2025-10-05,"コンビニウェア・日用品","靴下",9909041,1,198,198
165778,2025-10-05,"パン・デザート","ケーキ",9908856,4,478,1912
165778,2025-10-05,"コンビニウェア・日用品","靴下",9900594,1,249,249
165780,2025-10-05,"お弁当・おむすび","定番弁当",9901718,1,132,132
165780,2025-10-05,"お弁当・おむすび","直巻きおにぎり",9919396,5,512,2560
165780,2025-10-05,"パン・デザート","惣菜パン",9945098,5,254,1270
165780,2025-10-05,"パン・デザート","シュークリーム",9924510,1,100,100
165942,2025-10-05,"お弁当・おむすび","惣菜おにぎり",9910304,1,107,107
165965,2025-10-05,"飲料・お酒","缶コーヒー",9934450,1,225,225
165965,2025-10-05,"コンビニウェア・日用品","靴下",9900198,3,344,1032
170012,2025-10-05,"お弁当・おむすび","直巻きおにぎり",9914884,1,538,538
170046,2025-10-05,"ホットスナック","チキン",9900655,1,431,431
170055,2025-10-05,"パン・デザート","サンドイッチ",9933640,1,505,505
170065,2025-10-05,"パン・デザート","サンドイッチ",9900277,4,830,3320
170186,2025-10-05,"パン・デザート","惣菜パン",9902697,1,420,420
170186,2025-10-05,"パン・デザート","惣菜パン",9900990,2,123,246
170234,2025-10-05,"パン・デザート","惣菜パン",9907556,2,220,440
170238,2025-10-05,"飲料・お酒","缶ビール",9903593,2,105,210
170248,2025-10-05,"飲料・お酒","清涼飲料",9900200,5,598,2990
170248,2025-10-05,"パン・デザート","ケーキ",9901010,1,123,123
170293,2025-10-05,"パン・デザート","ケーキ",9910336,1,177,177
170293,2025-10-05,"パン・デザート","ケーキ",9915400,1,267,267
170293,2025-10-05,"コンビニウェア・日用品","靴下",9900208,1,198,198
170337,2025-10-05,"パン・デザート","シュークリーム",9902695,1,250,250
170337,2025-10-05,"パン・デザート","タルト",9908527,5,360,1800
170369,2025-10-05,"飲料・お酒","清涼飲料",9900353,1,449,449
170369,2025-10-05,"パン・デザート","タルト",9900220,5,102,510
170415,2025-10-05,"コンビニウェア・日用品","靴下",9900172,4,388,1552
170419,2025-10-05,"お弁当・おむすび","ボリューム丼",9906281,1,105,105
170419,2025-10-05,"コーヒー","アイスコーヒー",9903326,3,600,1800
170461,2025-10-05,"コーヒー","ブレンドコーヒー",9903081,1,178,178
170461,2025-10-05,"コーヒー","ブレンドコーヒー",9900411,5,220,1100
170482,2025-10-05,"コンビニウェア・日用品","靴下",9904171,1,169,169
170575,2025-10-05,"パン・デザート","どら焼き",9907491,1,100,100
170579,2025-10-05,"お弁当・おむすび","ガツうまおにぎり",9900013,1,465,465
170579,2025-10-05,"パン・デザート","パフェ",9900607,3,350,1050
170585,2025-10-05,"コーヒー","アイスコーヒー",9900912,1,193,193
170585,2025-10-05,"コンビニウェア・日用品","靴下",9900739,1,198,198
170592,2025-10-05,"コーヒー","アイスコーヒー",9904965,1,178,178
170592,2025-10-05,"パン・デザート","パフェ",9911546,1,167,167
170592,2025-10-05,"パン・デザート","パフェ",9911997,1,172,172
170592,2025-10-05,"パン・デザート","シュークリーム",9902500,1,108,108
170648,2025-10-05,"コンビニウェア・日用品","靴下",9905350,1,156,156
170702,2025-10-05,"飲料・お酒","缶ビール",9926602,1,182,182
170702,2025-10-05,"日配品・冷凍食品","カップアイス",9938565,1,217,217
170706,2025-10-05,"パン・デザート","パフェ",9901844,8,400,3200
170706,2025-10-05,"パン・デザート","惣菜パン",9904635,1,616,616
170713,2025-10-05,"日配品・冷凍食品","カップアイス",9900230,1,238,238
170758,2025-10-05,"コンビニウェア・日用品","靴下",9905020,1,312,312
170859,2025-10-05,"飲料・お酒","清涼飲料",9900475,1,290,290
170906,2025-10-05,"コーヒー","ブレンドコーヒー",9900871,2,480,960
170906,2025-10-05,"日配品・冷凍食品","カップアイス",9900229,1,550,550
170906,2025-10-05,"コーヒー","ブレンドコーヒー",9901179,1,580,580
170936,2025-10-05,"日配品・冷凍食品","カップアイス",9923319,3,179,537
170939,2025-10-05,"コーヒー","ブレンドコーヒー",9901359,2,720,1440
170944,2025-10-05,"コンビニウェア・日用品","靴下",9901176,1,307,307
170964,2025-10-05,"飲料・お酒","缶ビール",9911904,1,161,161
170964,2025-10-05,"お弁当・おむすび","惣菜おにぎり",9916515,1,189,189
170964,2025-10-05,"飲料・お酒","缶ビール",9912158,1,114,114
170988,2025-10-05,"飲料・お酒","清涼飲料",9900200,3,598,1794
170988,2025-10-05,"日配品・冷凍食品","カップアイス",9901528,2,860,1720
171136,2025-10-05,"飲料・お酒","清涼飲料",9911172,1,783,783
171136,2025-10-05,"コンビニウェア・日用品","靴下",9900067,2,650,1300
171136,2025-10-05,"日配品・冷凍食品","カップアイス",9915935,1,257,257
171136,2025-10-05,"コンビニウェア・日用品","靴下",9901728,2,144,288
171167,2025-10-05,"コーヒー","ブレンドコーヒー",9903697,8,410,3280
171210,2025-10-05,"コンビニウェア・日用品","靴下",9900171,1,159,159
171222,2025-10-05,"飲料・お酒","清涼飲料",9900200,7,598,4186
171275,2025-10-05,"パン・デザート","パフェ",9907078,8,440,3520
171275,2025-10-05,"パン・デザート","パフェ",9907929,7,440,3080
171293,2025-10-05,"パン・デザート","惣菜パン",9902307,1,118,118
171293,2025-10-05,"パン・デザート","惣菜パン",9909282,5,298,1490
171307,2025-10-05,"飲料・お酒","チューハイ",9901863,5,331,1655
171395,2025-10-05,"飲料・お酒","缶ビール",9939272,1,533,533
171395,2025-10-05,"飲料・お酒","缶ビール",9909802,1,533,533
171403,2025-10-05,"飲料・お酒","清涼飲料",9901685,3,150,450
171403,2025-10-05,"飲料・お酒","清涼飲料",9900028,3,560,1680
171403,2025-10-05,"コンビニウェア・日用品","靴下",9900171,1,159,159
171415,2025-10-05,"パン・デザート","シュークリーム",9900227,6,650,3900
171423,2025-10-05,"コンビニウェア・日用品","靴下",9900208,4,198,792
171429,2025-10-05,"飲料・お酒","清涼飲料",9900353,1,449,449
171490,2025-10-05,"お弁当・おむすび","定番弁当",9901718,1,132,132
171490,2025-10-05,"コーヒー","ブレンドコーヒー",9900830,1,480,480
171516,2025-10-05,"コンビニウェア・日用品","靴下",9900208,2,198,396
171517,2025-10-05,"飲料・お酒","清涼飲料",9906604,1,242,242
171584,2025-10-05,"飲料・お酒","清涼飲料",9903632,3,107,321
171584,2025-10-05,"コンビニウェア・日用品","靴下",9901329,1,300,300
171585,2025-10-05,"コンビニウェア・日用品","靴下",9900208,5,198,990
171641,2025-10-05,"コンビニウェア・日用品","靴下",9900171,1,159,159
171657,2025-10-05,"日配品・冷凍食品","カップアイス",9939572,1,909,909
171679,2025-10-05,"コーヒー","アイスコーヒー",9901792,6,500,3000
171719,2025-10-05,"パン・デザート","どら焼き",9917728,2,170,340
171719,2025-10-05,"パン・デザート","どら焼き",9907489,2,230,460
171719,2025-10-05,"パン・デザート","どら焼き",9901797,2,247,494
171719,2025-10-05,"パン・デザート","どら焼き",9909816,1,166,166
171719,2025-10-05,"パン・デザート","どら焼き",9917732,2,108,216
171723,2025-10-05,"お弁当・おむすび","直巻きおにぎり",9901412,2,495,990
171776,2025-10-05,"日配品・冷凍食品","カップアイス",9901779,1,238,238
171848,2025-10-05,"コンビニウェア・日用品","靴下",9900172,5,388,1940
171850,2025-10-05,"日配品・冷凍食品","カップアイス",9900223,1,149,149
171850,2025-10-05,"コンビニウェア・日用品","靴下",9901462,1,198,198
172003,2025-10-05,"お弁当・おむすび","手巻き寿司",9939870,2,266,532
172098,2025-10-05,"パン・デザート","シュークリーム",9900227,4,650,2600
172098,2025-10-05,"コンビニウェア・日用品","傘",9901855,6,277,1662
172103,2025-10-05,"ホットスナック","チキン",9900770,1,440,440
172103,2025-10-05,"飲料・お酒","天然水",9900549,1,320,320
172103,2025-10-05,"飲料・お酒","清涼飲料",9900200,2,598,1196
172212,2025-10-05,"日配品・冷凍食品","カップアイス",9900230,1,238,238
172241,2025-10-05,"コンビニウェア・日用品","靴下",9900171,1,159,159
172279,2025-10-05,"ホットスナック","チキン",9905186,1,196,196
172279,2025-10-05,"飲料・お酒","チューハイ",9913883,1,145,145
172318,2025-10-05,"パン・デザート","惣菜パン",9908651,1,957,957
172331,2025-10-05,"日配品・冷凍食品","カップアイス",9915013,1,131,131
172333,2025-10-05,"日配品・冷凍食品","カップアイス",9902240,1,372,372
172374,2025-10-05,"コンビニウェア・日用品","靴下",9902837,2,169,338
172420,2025-10-05,"コーヒー","ブレンドコーヒー",9900905,6,360,2160
172433,2025-10-05,"飲料・お酒","清涼飲料",9900295,1,190,190
172433,2025-10-05,"パン・デザート","ホットドッグ",9909162,2,131,262
172433,2025-10-05,"コーヒー","ブレンドコーヒー",9901448,1,236,236
172509,2025-10-05,"日配品・冷凍食品","カップアイス",9900867,2,132,264
172530,2025-10-05,"パン・デザート","惣菜パン",9919021,5,475,2375
172530,2025-10-05,"日配品・冷凍食品","カップアイス",9905129,1,732,732
172530,2025-10-05,"コンビニウェア・日用品","靴下",9900209,5,280,1400
172530,2025-10-05,"コンビニウェア・日用品","靴下",9900363,1,220,220
172646,2025-10-05,"ホットスナック","チキン",9906926,2,359,718
172646,2025-10-05,"パン・デザート","惣菜パン",9901430,1,310,310
172646,2025-10-05,"パン・デザート","ケーキ",9939062,1,359,359
172667,2025-10-05,"コンビニウェア・日用品","靴下",9900172,1,388,388
172667,2025-10-05,"コーヒー","ブレンドコーヒー",9900830,1,480,480
172744,2025-10-05,"ホットスナック","チキン",9900654,1,149,149
172744,2025-10-05,"お弁当・おむすび","定番弁当",9903731,1,129,129
172744,2025-10-05,"コーヒー","アイスコーヒー",9902725,5,398,1990
172744,2025-10-05,"パン・デザート","惣菜パン",9900320,1,520,520
172744,2025-10-05,"コンビニウェア・日用品","靴下",9903702,1,156,156
172785,2025-10-05,"飲料・お酒","缶ビール",9915359,1,220,220
172785,2025-10-05,"コンビニウェア・日用品","靴下",9900171,1,159,159
172927,2025-10-05,"飲料・お酒","清涼飲料",9900180,1,209,209
172927,2025-10-05,"コーヒー","アイスコーヒー",9901997,5,300,1500
172956,2025-10-05,"コンビニウェア・日用品","靴下",9900198,1,398,398
172958,2025-10-05,"飲料・お酒","缶ビール",9908545,1,199,199
172958,2025-10-05,"飲料・お酒","缶ビール",9905150,1,203,203
172958,2025-10-05,"ホットスナック","焼き鳥",9903420,5,470,2350
172958,2025-10-05,"コーヒー","ブレンドコーヒー",9908484,2,406,812
173010,2025-10-05,"コンビニウェア・日用品","靴下",9900198,1,398,398
173018,2025-10-05,"飲料・お酒","缶コーヒー",9919781,4,136,544
173018,2025-10-05,"コンビニウェア・日用品","靴下",9900208,3,198,594
173025,2025-10-05,"日配品・冷凍食品","カップアイス",9900230,1,238,238
173058,2025-10-05,"コンビニウェア・日用品","靴下",9900369,1,249,249
173058,2025-10-05,"コンビニウェア・日用品","靴下",9900594,1,249,249
173058,2025-10-05,"コンビニウェア・日用品","靴下",9900306,1,249,249
173115,2025-10-05,"お弁当・おむすび","ドリア",9904231,2,597,1194
173286,2025-10-05,"お弁当・おむすび","直巻きおにぎり",9901076,1,870,870
173316,2025-10-05,"お弁当・おむすび","定番弁当",9902281,1,180,180
173316,2025-10-05,"パン・デザート","タルト",9900904,1,248,248
173350,2025-10-05,"お弁当・おむすび","定番弁当",9904988,3,298,894
173350,2025-10-05,"パン・デザート","惣菜パン",9905866,2,280,560
173350,2025-10-05,"コンビニウェア・日用品","ノート",9901217,1,546,546
173350,2025-10-05,"コンビニウェア・日用品","ノート",9904782,2,168,336
173350,2025-10-05,"コンビニウェア・日用品","ノート",9912175,2,108,216
173350,2025-10-05,"コンビニウェア・日用品","ノート",9900385,2,120,240
173402,2025-10-05,"お弁当・おむすび","ガツうまおにぎり",9900263,1,298,298
173453,2025-10-05,"お弁当・おむすび","ボリューム丼",9902199,1,207,207
173453,2025-10-05,"コンビニウェア・日用品","除菌グッズ",9900187,3,398,1194
173493,2025-10-05,"飲料・お酒","缶コーヒー",9901250,2,238,476
173493,2025-10-05,"パン・デザート","シュークリーム",9902761,1,100,100
173511,2025-10-05,"コーヒー","ブレンドコーヒー",9900236,1,128,128
173562,2025-10-05,"日配品・冷凍食品","カップアイス",9904594,2,598,1196
173562,2025-10-05,"コーヒー","ブレンドコーヒー",9900494,1,180,180
173562,2025-10-05,"コーヒー","ブレンドコーヒー",9901151,1,280,280
173566,2025-10-05,"コンビニウェア・日用品","靴下",9900360,1,300,300
173609,2025-10-05,"ホットスナック","チキン",9900964,1,702,702
173708,2025-10-05,"飲料・お酒","清涼飲料",9941998,2,881,1762
173708,2025-10-05,"飲料・お酒","チューハイ",9921129,1,48,48
173719,2025-10-05,"パン・デザート","サンドイッチ",9932250,1,131,131
173719,2025-10-05,"パン・デザート","サンドイッチ",9914611,1,164,164
173756,2025-10-05,"コンビニウェア・日用品","靴下",9911525,1,200,200
173781,2025-10-05,"お弁当・おむすび","惣菜おにぎり",9900376,5,440,2200
173800,2025-10-05,"お弁当・おむすび","惣菜おにぎり",9900376,1,440,440
173857,2025-10-05,"パン・デザート","惣菜パン",9904243,1,105,105
173857,2025-10-05,"パン・デザート","惣菜パン",9904240,2,105,210
173873,2025-10-05,"コンビニウェア・日用品","靴下",9909041,1,198,198
173873,2025-10-05,"コンビニウェア・日用品","靴下",9902647,1,198,198
173881,2025-10-05,"お弁当・おむすび","直巻きおにぎり",9903795,3,406,1218
173921,2025-10-05,"パン・デザート","シュークリーム",9900227,1,650,650
174120,2025-10-05,"パン・デザート","パフェ",9920420,1,400,400
174120,2025-10-05,"日配品・冷凍食品","冷凍スイーツ",9903524,3,527,1581
174120,2025-10-05,"日配品・冷凍食品","冷凍スイーツ",9901936,3,581,1743
174120,2025-10-05,"日配品・冷凍食品","冷凍スイーツ",9903437,3,511,1533
174120,2025-10-05,"日配品・冷凍食品","冷凍スイーツ",9903533,3,530,1590
174120,2025-10-05,"日配品・冷凍食品","冷凍スイーツ",9903532,3,566,1698
174120,2025-10-05,"日配品・冷凍食品","冷凍スイーツ",9909502,3,144,432
174120,2025-10-05,"コンビニウェア・日用品","ティッシュ",9917442,1,292,292
174120,2025-10-05,"コンビニウェア・日用品","ティッシュ",9901571,1,333,333
174149,2025-10-05,"日配品・冷凍食品","冷凍スイーツ",9924562,1,101,101
174149,2025-10-05,"コンビニウェア・日用品","ティッシュ",9942801,1,333,333
174249,2025-10-05,"ホットスナック","中華まん",9906219,2,247,494
174285,2025-10-05,"ホットスナック","チキン",9900351,1,359,359
174285,2025-10-05,"ホットスナック","チキン",9911270,1,359,359
174295,2025-10-05,"お弁当・おむすび","ボリューム丼",9920946,1,113,113
174295,2025-10-05,"お弁当・おむすび","定番弁当",9910987,1,113,113
174356,2025-10-05,"パン・デザート","シュークリーム",9900227,2,650,1300
174385,2025-10-05,"パン・デザート","惣菜パン",9900086,1,278,278
174391,2025-10-05,"パン・デザート","プリン",9943316,3,288,864
174595,2025-10-05,"コンビニウェア・日用品","靴下",9901831,5,400,2000
174598,2025-10-05,"ホットスナック","チキン",9901159,1,111,111
174598,2025-10-05,"日配品・冷凍食品","カップアイス",9900401,1,325,325
174598,2025-10-05,"コンビニウェア・日用品","靴下",9903018,2,440,880
174604,2025-10-05,"パン・デザート","シュークリーム",9901758,1,220,220
174640,2025-10-05,"日配品・冷凍食品","カップアイス",9903595,8,480,3840
174652,2025-10-05,"パン・デザート","パフェ",9915319,3,348,1044
174707,2025-10-05,"飲料・お酒","清涼飲料",9900201,3,143,429
174707,2025-10-05,"パン・デザート","サンドイッチ",9901255,1,207,207
174707,2025-10-05,"日配品・冷凍食品","カップアイス",9905315,1,525,525
174708,2025-10-05,"パン・デザート","惣菜パン",9901780,1,180,180
174708,2025-10-05,"パン・デザート","惣菜パン",9926306,2,100,200
174708,2025-10-05,"コンビニウェア・日用品","靴下",9906999,1,394,394
174759,2025-10-05,"飲料・お酒","缶ビール",9923849,1,277,277
174759,2025-10-05,"コーヒー","アイスコーヒー",9900087,1,160,160
174802,2025-10-05,"飲料・お酒","ハイボール",9900832,1,775,775
174826,2025-10-05,"飲料・お酒","缶ビール",9911504,1,267,267
174826,2025-10-05,"コーヒー","ブレンドコーヒー",9904836,1,118,118
174826,2025-10-05,"日配品・冷凍食品","カップアイス",9900388,5,169,845
174846,2025-10-05,"ホットスナック","チキン",9900654,3,149,447
174858,2025-10-05,"お弁当・おむすび","ガツうまおにぎり",9900263,1,298,298
174858,2025-10-05,"日配品・冷凍食品","カップアイス",9900219,2,169,338
174867,2025-10-05,"お弁当・おむすび","直巻きおにぎり",9905238,2,549,1098
174867,2025-10-05,"お弁当・おむすび","直巻きおにぎり",9909737,1,336,336
174935,2025-10-05,"飲料・お酒","清涼飲料",9900200,6,598,3588
175049,2025-10-05,"飲料・お酒","チューハイ",9900636,4,810,3240
175068,2025-10-05,"パン・デザート","パフェ",9900707,6,330,1980
175068,2025-10-05,"日配品・冷凍食品","カップアイス",9940907,1,193,193
175068,2025-10-05,"日配品・冷凍食品","カップアイス",9923901,2,775,1550
175068,2025-10-05,"日配品・冷凍食品","カップアイス",9912516,2,203,406
175224,2025-10-05,"パン・デザート","惣菜パン",9904827,1,588,588
175247,2025-10-05,"コンビニウェア・日用品","靴下",9900368,1,220,220
175361,2025-10-05,"パン・デザート","パフェ",9920325,8,930,7440
175361,2025-10-05,"パン・デザート","パフェ",9921200,1,390,390
175361,2025-10-05,"パン・デザート","パフェ",9919772,1,300,300
175361,2025-10-05,"パン・デザート","パフェ",9930180,1,129,129
175361,2025-10-05,"パン・デザート","パフェ",9909260,8,750,6000
175361,2025-10-05,"パン・デザート","パフェ",9931778,1,104,104
175368,2025-10-05,"お弁当・おむすび","直巻きおにぎり",9907896,1,184,184
175368,2025-10-05,"パン・デザート","パフェ",9935626,2,450,900
175368,2025-10-05,"パン・デザート","パフェ",9944425,2,109,218
175422,2025-10-05,"パン・デザート","シュークリーム",9919528,1,346,346
175422,2025-10-05,"日配品・冷凍食品","カップアイス",9900318,1,94,94
175422,2025-10-05,"コンビニウェア・日用品","靴下",9900172,1,388,388
175444,2025-10-05,"飲料・お酒","チューハイ",9905544,1,169,169
175444,2025-10-05,"お弁当・おむすび","ドリア",9921672,1,220,220
175444,2025-10-05,"飲料・お酒","チューハイ",9906143,1,169,169
175462,2025-10-05,"パン・デザート","どら焼き",9915606,2,990,1980
175462,2025-10-05,"パン・デザート","どら焼き",9914895,4,196,784
175487,2025-10-05,"パン・デザート","サンドイッチ",9900276,5,750,3750
175487,2025-10-05,"パン・デザート","サンドイッチ",9900277,5,830,4150
175487,2025-10-05,"パン・デザート","サンドイッチ",9900279,5,750,3750
175487,2025-10-05,"パン・デザート","サンドイッチ",9900274,5,750,3750
175552,2025-10-05,"コンビニウェア・日用品","靴下",9900363,1,220,220
175587,2025-10-05,"飲料・お酒","チューハイ",9915774,1,256,256
175587,2025-10-05,"飲料・お酒","チューハイ",9906751,1,186,186
175587,2025-10-05,"飲料・お酒","清涼飲料",9923341,1,354,354
175587,2025-10-05,"飲料・お酒","チューハイ",9915838,1,248,248
175596,2025-10-05,"コーヒー","アイスカフェラテ",9928066,1,490,490
175596,2025-10-05,"コンビニウェア・日用品","靴下",9900172,1,388,388
175611,2025-10-05,"お弁当・おむすび","定番弁当",9922249,1,251,251
175611,2025-10-05,"お弁当・おむすび","ボリューム丼",9944814,2,690,1380
175611,2025-10-05,"飲料・お酒","缶ビール",9938753,1,231,231
175611,2025-10-05,"お弁当・おむすび","直巻きおにぎり",9907896,2,184,368
175611,2025-10-05,"パン・デザート","どら焼き",9944816,1,485,485
175611,2025-10-05,"パン・デザート","シュークリーム",9900270,2,119,238
175741,2025-10-05,"日配品・冷凍食品","カップアイス",9900174,1,289,289
175741,2025-10-05,"日配品・冷凍食品","カップアイス",9902232,5,360,1800
175741,2025-10-05,"コンビニウェア・日用品","靴下",9900208,3,198,594
175741,2025-10-05,"コンビニウェア・日用品","靴下",9902838,2,292,584
175742,2025-10-05,"飲料・お酒","清涼飲料",9900299,1,180,180
175742,2025-10-05,"コンビニウェア・日用品","靴下",9909041,1,198,198
175778,2025-10-05,"パン・デザート","ケーキ",9908856,4,478,1912
175778,2025-10-05,"コンビニウェア・日用品","靴下",9900594,1,249,249
175780,2025-10-05,"お弁当・おむすび","定番弁当",9901718,1,132,132
175780,2025-10-05,"お弁当・おむすび","直巻きおにぎり",9919396,5,512,2560
175780,2025-10-05,"パン・デザート","惣菜パン",9945098,5,254,1270
175780,2025-10-05,"パン・デザート","シュークリーム",9924510,1,100,100
175942,2025-10-05,"お弁当・おむすび","惣菜おにぎり",9910304,1,107,107
175965,2025-10-05,"飲料・お酒","缶コーヒー",9934450,1,225,225
175965,2025-10-05,"コンビニウェア・日用品","靴下",9900198,3,344,1032
