顧客ID,DATE,大分類,中分類,商品コード,数量,単価,小計
175851,2025-10-03,"コーヒー","アイスコーヒー",9900451,1,44,44
175851,2025-10-03,"パン・デザート","惣菜パン",9909917,3,456,1368
175851,2025-10-03,"日配品・冷凍食品","カップアイス",9902374,3,197,591
175851,2025-10-03,"日配品・冷凍食品","カップアイス",9901772,3,342,1026
175863,2025-10-03,"パン・デザート","ケーキ",9901010,1,117,117
175863,2025-10-03,"コンビニウェア・日用品","靴下",9905219,1,198,198
175863,2025-10-03,"コンビニウェア・日用品","靴下",9906429,1,638,638
175863,2025-10-03,"コンビニウェア・日用品","靴下",9908036,1,152,152
175868,2025-10-03,"日配品・冷凍食品","冷凍スイーツ",9910791,1,496,496
175875,2025-10-03,"飲料・お酒","チューハイ",9908489,1,241,241
175875,2025-10-03,"お弁当・おむすび","ボリューム丼",9908491,5,104,520
175970,2025-10-03,"お弁当・おむすび","直巻きおにぎり",9900044,1,100,100
175970,2025-10-03,"飲料・お酒","チューハイ",9903954,1,140,140
175970,2025-10-03,"パン・デザート","プリン",9930124,1,133,133
175970,2025-10-03,"コンビニウェア・日用品","ノート",9904779,4,410,1640
