顧客番号,DATE,Page,大分類,滞在秒数
4622113,2021-01-29,"/sv/viewer?","カテゴリB",341.284
4622113,2021-02-21,"/sv/browser?","カテゴリG",5.306
4622113,2021-02-26,"/sv/logout?","カテゴリD",83.687
4625639,2021-01-04,"/sv/browser","カテゴリD",16.747
4625639,2021-01-04,"/sv/browser","カテゴリD",115.205
4625639,2021-02-02,"/sv/browser?","カテゴリG",35.189
4625639,2021-02-14,"/sv/bookkeeper?","カテゴリE",126.651
4625639,2021-02-14,"/sv/logout?","カテゴリD",58.981
4625639,2021-05-23,"/sv/bookkeeper/","カテゴリD",51.228
4630062,2021-04-22,"/sv/help/en-us/surfhlp/surfhlp.htm","カテゴリC",19.300
4630062,2021-04-22,"/sv/help/en-us/surfhlp/surfhlp.htm","カテゴリC",19.433
4630062,2021-05-24,"/sv/viewer?","カテゴリB",114.727
4630062,2021-05-24,"/sv/browser?","カテゴリG",19.208
4630062,2021-05-24,"/sv/bookkeeper","カテゴリF",43.658
4630062,2021-05-24,"/sv/logout?","カテゴリD",2.659
4630062,2021-05-24,"/sv/help/en-us/adminhlp/adcat.htm","カテゴリC",134.015
4630235,2021-02-17,"/sv/bookkeeper?","カテゴリE",44.503
4630235,2021-01-09,"/sv/browser?","カテゴリG",62.459
4630235,2021-01-14,"/sv/help/en-us/adminhlp/adsecuredocument.htm","カテゴリE",38.915
4630235,2021-01-14,"/sv/help/en-us/surfhlp/surftoc.htm","カテゴリC",79.089
4630235,2021-01-14,"/sv/help/en-us/adminhlp/adsecuredocument.htm","カテゴリE",56.204
4630235,2021-01-26,"/sv/help/en-us/surfhlp/surfhlp.htm","カテゴリC",19.680
4630235,2021-01-26,"/sv/viewer?","カテゴリB",26.436
4630235,2021-02-06,"/sv/publisher?","カテゴリD",10.863
4630235,2021-02-06,"/sv/browser?","カテゴリG",85.851
4630970,2021-05-01,"/sv/bookkeeper/","カテゴリD",41.758
4630970,2021-01-05,"/sv/bookkeeper/","カテゴリD",23.522
4630970,2021-01-09,"/sv/publisher?","カテゴリD",33.448
4630970,2021-01-09,"/sv/customhtml?","カテゴリA",45.480
4630970,2021-01-09,"/sv/viewer?","カテゴリB",59.705
4630970,2021-01-19,"/sv/client?","カテゴリF",7.445
4630970,2021-01-19,"/sv/client?","カテゴリF",23.699
4630970,2021-01-26,"/sv/help/en-us/adminhlp/adminhlp.htm","カテゴリB",34.455
4630970,2021-02-27,"/sv/help/en-us/surfhlp/browse.htm","カテゴリD",40.887
4630970,2021-03-25,"/sv/help/en-us/surfhlp/publish.htm","カテゴリC",99.602
4637413,2021-03-16,"/sv/bookkeeper","カテゴリF",18.169
4637413,2021-02-18,"/sv/help/en-us/aboutsmartviewer.htm","カテゴリC",1.075
4637413,2021-03-04,"/sv/bookkeeper?","カテゴリE",25.123
4637413,2021-03-04,"/sv/bookkeeper","カテゴリF",33.936
4637413,2021-03-15,"/sv/bookkeeper","カテゴリF",73.668
4637413,2021-03-15,"/sv/bookkeeper","カテゴリF",103.509
4637413,2021-03-15,"/sv/bookkeeper?","カテゴリE",50.503
4637413,2021-03-15,"/sv/bookkeeper?","カテゴリE",15.908
4637413,2021-03-16,"/sv/bookkeeper","カテゴリF",16.390
4637413,2021-03-24,"/sv/publisher","カテゴリA",19.673
4637413,2021-04-26,"/sv/browser?","カテゴリG",49.232
4637413,2021-04-26,"/sv/help/en-us/adminhlp/adintro.htm","カテゴリD",15.815
4643249,2021-02-09,"/sv/help/en-us/surfhlp/browse.htm","カテゴリD",44.286
4643249,2021-01-19,"/sv/bookkeeper?","カテゴリE",174.996
4643249,2021-02-09,"/sv/help/en-us/surfhlp/browse.htm","カテゴリD",120.718
4648890,2021-01-26,"/sv/publisher","カテゴリA",81.112
4648890,2021-01-16,"/sv/help/en-us/surfhlp/surfhlp.htm","カテゴリC",109.848
4648890,2021-01-16,"/sv/help/en-us/surfhlp/surftoc.htm","カテゴリC",127.698
4648890,2021-01-26,"/sv/bookkeeper","カテゴリF",87.943
4648890,2021-02-09,"/sv/help/en-us/aboutsmartviewer.htm","カテゴリC",10.398
4651015,2021-01-25,"/sv/bookkeeper?","カテゴリE",34.952
4651015,2021-02-15,"/sv/bookkeeper?","カテゴリE",153.914
4651015,2021-03-04,"/sv/bookkeeper?","カテゴリE",132.570
4651015,2021-03-28,"/sv/bookkeeper?","カテゴリE",216.689
4651015,2021-04-26,"/sv/bookkeeper?","カテゴリE",52.406
4651015,2021-05-05,"/sv/bookkeeper?","カテゴリE",332.470
4664887,2021-06-03,"/sv/logout?","カテゴリD",13.375
4664887,2021-05-23,"/sv/bookkeeper?","カテゴリE",245.602
4664887,2021-05-23,"/sv/help/en-us/adminhlp/adintro.htm","カテゴリD",36.814
4664887,2021-05-23,"/sv/help/en-us/adminhlp/adsecurehowto.htm","カテゴリE",74.436
4664887,2021-05-23,"/sv/help/en-us/adminhlp/adminhlp.htm","カテゴリB",2.716
4664887,2021-06-03,"/sv/bookkeeper","カテゴリF",53.621
4664887,2021-06-03,"/sv/client?","カテゴリF",223.436
4696764,2021-04-08,"/sv/bookkeeper","カテゴリF",59.958
4696764,2021-01-01,"/sv/bookkeeper?","カテゴリE",186.285
4696764,2021-01-19,"/sv/bookkeeper?","カテゴリE",74.160
4696764,2021-01-19,"/sv/client?","カテゴリF",109.734
4696764,2021-02-02,"/sv/bookkeeper?","カテゴリE",101.449
4696764,2021-02-20,"/sv/bookkeeper?","カテゴリE",73.759
4696764,2021-03-06,"/sv/bookkeeper?","カテゴリE",49.649
4696764,2021-03-24,"/sv/bookkeeper?","カテゴリE",0.856
4696764,2021-03-25,"/sv/viewer?","カテゴリB",4.150
4697927,2021-01-15,"/sv/viewer?","カテゴリB",52.570
4697927,2021-02-05,"/sv/help/en-us/adminhlp/adintro.htm","カテゴリD",96.924
4697927,2021-02-26,"/sv/help/en-us/adminhlp/adsecurecategory.htm","カテゴリB",34.541
4697927,2021-03-06,"/sv/viewer?","カテゴリB",229.875
4697927,2021-05-22,"/sv/viewer?","カテゴリB",14.471
4697927,2021-07-14,"/sv/viewer?","カテゴリB",79.892
4697927,2021-08-21,"/sv/viewer?","カテゴリB",36.051
4697927,2021-10-16,"/sv/viewer?","カテゴリB",86.035
4697927,2021-12-10,"/sv/viewer?","カテゴリB",13.641
4701858,2021-01-02,"/sv/bookkeeper?","カテゴリE",31.987
4701858,2021-01-06,"/sv/viewer?","カテゴリB",29.448
4701858,2021-01-06,"/sv/help/en-us/surfhlp/publish.htm","カテゴリC",85.093
4701858,2021-02-19,"/sv/bookkeeper?","カテゴリE",80.565
4701858,2021-05-23,"/sv/bookkeeper?","カテゴリE",162.602
4701858,2021-07-21,"/sv/publisher?","カテゴリD",57.305
4704509,2021-03-02,"/sv/bookkeeper?","カテゴリE",30.432
4704509,2021-03-02,"/sv/publisher?","カテゴリD",33.184
4704509,2021-03-02,"/sv/publisher?","カテゴリD",30.923
4704509,2021-04-21,"/sv/help/en-us/surfhlp/browse.htm","カテゴリD",73.930
4704509,2021-06-15,"/sv/publisher","カテゴリA",93.447
4704509,2021-06-15,"/sv/bookkeeper?","カテゴリE",13.539
4704509,2021-06-15,"/sv/viewer?","カテゴリB",18.545
4713307,2021-05-11,"/sv/bookkeeper?","カテゴリE",58.822
4713307,2021-01-13,"/sv/bookkeeper?","カテゴリE",46.181
4713307,2021-01-13,"/sv/bookkeeper?","カテゴリE",80.231
4713307,2021-01-26,"/sv/browser","カテゴリD",56.137
4713307,2021-01-26,"/sv/publisher","カテゴリA",142.975
4713307,2021-01-26,"/sv/browser?","カテゴリG",92.541
4713307,2021-03-05,"/sv/bookkeeper?","カテゴリE",97.621
4713307,2021-05-01,"/sv/help/en-us/adminhlp/adsecurehowto.htm","カテゴリE",104.492
4714617,2021-05-31,"/","カテゴリE",42.352
4714617,2021-01-30,"/sv/","カテゴリB",75.207
4714617,2021-03-08,"/sv/help/en-us/adminhlp/adminhlp.htm","カテゴリB",102.139
4714617,2021-04-12,"/sv/help/en-us/surfhlp/publish.htm","カテゴリC",5.399
4714617,2021-04-12,"/sv/publisher?","カテゴリD",19.790
4714617,2021-04-12,"/sv/bookkeeper?","カテゴリE",43.749
4714617,2021-04-12,"/sv/publisher","カテゴリA",73.828
4714617,2021-04-26,"/sv/browser?","カテゴリG",0.501
4714617,2021-04-26,"/","カテゴリE",33.494
4714617,2021-05-31,"/sv/browser","カテゴリD",32.541
4717251,2021-01-23,"/sv/publisher?","カテゴリD",4.556
4717251,2021-01-03,"/sv/publisher","カテゴリA",33.122
4717251,2021-01-03,"/sv/bookkeeper?","カテゴリE",27.216
4717251,2021-01-03,"/sv/viewer?","カテゴリB",7.688
4717251,2021-01-03,"/sv/viewer?","カテゴリB",1.024
4717251,2021-01-03,"/sv/browser","カテゴリD",1.506
4717251,2021-01-03,"/sv/browser","カテゴリD",39.758
4717251,2021-01-03,"/sv/help/en-us/surfhlp/browse.htm","カテゴリD",12.625
4717251,2021-01-23,"/sv/bookkeeper?","カテゴリE",33.233
4717251,2021-01-23,"/sv/browser","カテゴリD",11.881
4717251,2021-02-18,"/sv/customhtml?","カテゴリA",7.392
4718019,2021-01-05,"/sv/logout?","カテゴリD",339.321
4718019,2021-01-09,"/sv/logout?","カテゴリD",139.448
4718019,2021-01-16,"/sv/logout?","カテゴリD",83.231
4719268,2021-02-03,"/sv/bookkeeper?","カテゴリE",42.407
4719268,2021-03-05,"/sv/bookkeeper?","カテゴリE",199.695
4719268,2021-04-17,"/sv/bookkeeper?","カテゴリE",223.898
4721189,2021-03-03,"/sv/browser?","カテゴリG",180.082
4721189,2021-03-03,"/sv/bookkeeper?","カテゴリE",336.669
4721189,2021-03-03,"/sv/logout?","カテゴリD",29.334
4721189,2021-03-03,"/sv/bookkeeper?","カテゴリE",1.041
4721189,2021-03-04,"/sv/browser","カテゴリD",85.874
4723003,2021-12-15,"/sv/viewer","カテゴリD",17.625
4723003,2021-01-23,"/sv/bookkeeper?","カテゴリE",28.311
4723003,2021-03-01,"/sv/help/en-us/adminhlp/adindex.htm","カテゴリC",36.532
4723003,2021-03-01,"/sv/viewer?","カテゴリB",90.702
4723003,2021-05-17,"/sv/bookkeeper?","カテゴリE",37.618
4723003,2021-09-03,"/sv/help/en-us/adminhlp/adindex.htm","カテゴリC",40.820
4723003,2021-09-03,"/sv/bookkeeper?","カテゴリE",87.519
4723003,2021-11-24,"/sv/viewer?","カテゴリB",43.950
4723003,2021-12-15,"/sv/viewer?","カテゴリB",52.923
4729838,2021-05-10,"/sv/browser?","カテゴリG",63.251
4729838,2021-01-05,"/sv/browser?","カテゴリG",39.473
4729838,2021-01-21,"/sv/browser?","カテゴリG",7.246
4729838,2021-02-06,"/sv/browser?","カテゴリG",6.121
4729838,2021-02-22,"/sv/browser?","カテゴリG",29.122
4729838,2021-03-09,"/sv/bookkeeper","カテゴリF",20.414
4729838,2021-03-20,"/sv/browser?","カテゴリG",18.279
4729838,2021-03-30,"/sv/browser?","カテゴリG",35.668
4729838,2021-04-23,"/sv/browser?","カテゴリG",12.503
4729838,2021-05-25,"/sv/browser?","カテゴリG",38.252
4729838,2021-06-11,"/sv/browser?","カテゴリG",68.138
4729838,2021-06-26,"/sv/browser?","カテゴリG",4.533
4736162,2021-01-28,"/sv/help/en-us/adminhlp/adsecurehowto.htm","カテゴリE",101.925
4736162,2021-02-08,"/sv/logout?","カテゴリD",274.625
4736162,2021-02-08,"/sv/logout?","カテゴリD",65.450
4738104,2021-01-27,"/sv/help/en-us/adminhlp/adsecurecategory.htm","カテゴリB",95.510
4738104,2021-02-02,"/sv/publisher?","カテゴリD",9.067
4738104,2021-02-06,"/sv/bookkeeper","カテゴリF",51.272
4738104,2021-02-06,"/sv/bookkeeper","カテゴリF",0.402
4738104,2021-02-13,"/sv/help/en-us/aboutsmartviewer.htm","カテゴリC",26.292
4738104,2021-02-13,"/sv/help/en-us/aboutsmartviewer.htm","カテゴリC",57.816
4738104,2021-02-18,"/sv/help/en-us/adminhlp/adindex.htm","カテゴリC",96.641
4747023,2021-06-30,"/sv/customhtml?","カテゴリA",36.003
4747023,2021-02-11,"/sv/help/en-us/surfhlp/surftoc.htm","カテゴリC",55.365
4747023,2021-03-04,"/sv/browser?","カテゴリG",64.817
4747023,2021-03-04,"/sv/help/en-us/surfhlp/surfhlp.htm","カテゴリC",97.630
4747023,2021-05-05,"/sv/help/en-us/surfhlp/surftoc.htm","カテゴリC",33.042
4747023,2021-05-05,"/sv/logout?","カテゴリD",13.570
4747023,2021-06-30,"/sv/help/en-us/surfhlp/surfhlp.htm","カテゴリC",37.016
4747023,2021-07-21,"/sv/help/en-us/surfhlp/surftoc.htm","カテゴリC",50.557
4747569,2021-01-29,"/sv/viewer?","カテゴリB",62.331
4747569,2021-02-12,"/sv/bookkeeper?","カテゴリE",91.868
4747569,2021-02-12,"/sv/bookkeeper?","カテゴリE",5.466
4747569,2021-02-12,"/sv/help/en-us/surfhlp/surftoc.htm","カテゴリC",53.480
4747569,2021-02-12,"/sv/browser","カテゴリD",98.880
4747569,2021-02-17,"/sv/help/en-us/surfhlp/customdoc.htm","カテゴリC",114.662
4747569,2021-02-17,"/sv/help/en-us/surfhlp/viewdocuments.htm","カテゴリF",6.302
4747569,2021-09-18,"/sv/browser?","カテゴリG",66.724
4747569,2021-09-18,"/sv/browser?","カテゴリG",4.477
4747569,2021-09-21,"/sv/browser?","カテゴリG",35.705
4747569,2021-09-23,"/sv/help/en-us/surfhlp/surftoc.htm","カテゴリC",84.825
4747569,2021-09-23,"/sv/logout?","カテゴリD",26.281
4752611,2021-01-07,"/sv/bookkeeper?","カテゴリE",234.203
4752611,2021-01-07,"/sv/help/en-us/surfhlp/publish.htm","カテゴリC",202.184
4752611,2021-01-07,"/sv/viewer?","カテゴリB",192.048
4752611,2021-01-07,"/sv/viewer?","カテゴリB",21.566
4759978,2021-01-27,"/sv/browser?","カテゴリG",250.553
4759978,2021-01-02,"/sv/bookkeeper?","カテゴリE",62.961
4759978,2021-01-02,"/sv/bookkeeper?","カテゴリE",115.077
4759978,2021-02-26,"/sv/browser?","カテゴリG",181.822
4759978,2021-01-27,"/sv/bookkeeper?","カテゴリE",70.164
4759978,2021-01-27,"/sv/bookkeeper?","カテゴリE",68.423
4777731,2021-01-01,"/sv/help/en-us/surfhlp/publish.htm","カテゴリC",14.104
4777731,2021-01-09,"/sv/publisher?","カテゴリD",95.360
4777731,2021-01-13,"/sv/help/en-us/surfhlp/publish.htm","カテゴリC",14.452
4777731,2021-02-11,"/sv/bookkeeper?","カテゴリE",23.012
4777731,2021-02-11,"/sv/bookkeeper?","カテゴリE",35.313
4777731,2021-02-25,"/sv/help/en-us/aboutsmartviewer.htm","カテゴリC",60.670
4777731,2021-02-26,"/sv/bookkeeper?","カテゴリE",12.142
4777731,2021-02-26,"/sv/publisher","カテゴリA",12.947
4788180,2021-02-22,"/sv/viewer?","カテゴリB",26.431
4788180,2021-03-12,"/sv/browser","カテゴリD",55.727
4788180,2021-02-22,"/","カテゴリE",229.269
4788180,2021-03-01,"/sv/help/en-us/surfhlp/browse.htm","カテゴリD",1.761
4788180,2021-03-01,"/sv/browser","カテゴリD",41.721
4788180,2021-03-01,"/sv/logout?","カテゴリD",20.091
4788566,2021-02-09,"/sv/browser?","カテゴリG",91.696
4788566,2021-01-29,"/sv/browser?","カテゴリG",22.164
4788566,2021-01-29,"/sv/bookkeeper?","カテゴリE",0.565
4788566,2021-02-09,"/sv/bookkeeper?","カテゴリE",64.816
4788566,2021-02-18,"/sv/bookkeeper?","カテゴリE",154.400
4788566,2021-03-03,"/sv/bookkeeper?","カテゴリE",47.213
4788566,2021-03-11,"/sv/browser?","カテゴリG",32.818
4788566,2021-03-11,"/sv/bookkeeper?","カテゴリE",7.328
4792973,2021-01-22,"/sv/publisher","カテゴリA",69.035
4792973,2021-01-22,"/sv/publisher","カテゴリA",26.201
4792973,2021-01-22,"/sv/publisher","カテゴリA",41.565
4792973,2021-01-22,"/sv/publisher?","カテゴリD",148.810
4792973,2021-01-22,"/sv/bookkeeper?","カテゴリE",127.147
4792973,2021-01-22,"/sv/publisher","カテゴリA",41.517
4792973,2021-01-22,"/sv/viewer?","カテゴリB",19.924
4792973,2021-01-22,"/sv/help/en-us/adminhlp/adsecurecategory.htm","カテゴリB",49.814
4792973,2021-02-12,"/sv/bookkeeper?","カテゴリE",241.719
4792973,2021-02-12,"/sv/bookkeeper?","カテゴリE",41.269
4805953,2021-03-08,"/sv/help/en-us/surfhlp/customdoc.htm","カテゴリC",343.552
4805953,2021-03-08,"/sv/help/en-us/surfhlp/viewdocuments.htm","カテゴリF",17.342
4805953,2021-03-08,"/sv/help/en-us/surfhlp/viewdocuments.htm","カテゴリF",40.107
4806383,2021-02-25,"/sv/help/en-us/aboutsmartviewer.htm","カテゴリC",154.700
4806383,2021-01-05,"/sv/publisher?","カテゴリD",25.623
4806383,2021-01-05,"/sv/browser?","カテゴリG",185.016
4806383,2021-01-05,"/sv/browser?","カテゴリG",24.502
4806383,2021-02-06,"/sv/publisher?","カテゴリD",64.158
4808447,2021-01-20,"/sv/viewer?","カテゴリB",265.683
4808447,2021-01-20,"/sv/bookkeeper?","カテゴリE",6.583
4808447,2021-02-02,"/sv/bookkeeper?","カテゴリE",45.409
4808447,2021-02-11,"/sv/bookkeeper?","カテゴリE",61.152
4808447,2021-02-11,"/sv/bookkeeper?","カテゴリE",240.822
4808447,2021-02-20,"/sv/bookkeeper?","カテゴリE",99.428
4808447,2021-03-02,"/sv/logout?","カテゴリD",49.924
4810468,2021-07-03,"/sv/bookkeeper/","カテゴリD",40.678
4810468,2021-01-04,"/sv/bookkeeper?","カテゴリE",75.442
4810468,2021-01-29,"/sv/viewer?","カテゴリB",31.278
4810468,2021-02-02,"/sv/bookkeeper?","カテゴリE",16.032
4810468,2021-03-03,"/sv/bookkeeper?","カテゴリE",52.110
4810468,2021-05-22,"/sv/bookkeeper?","カテゴリE",93.770
4810468,2021-07-01,"/sv/bookkeeper?","カテゴリE",15.174
4810468,2021-07-03,"/sv/bookkeeper/","カテゴリD",40.516
4810663,2021-02-19,"/sv/browser?","カテゴリG",74.074
4810663,2021-01-15,"/sv/browser?","カテゴリG",25.406
4810663,2021-01-15,"/sv/bookkeeper?","カテゴリE",14.383
4810663,2021-01-19,"/sv/bookkeeper?","カテゴリE",61.252
4810663,2021-02-19,"/sv/bookkeeper?","カテゴリE",40.261
4810663,2021-02-19,"/sv/help/en-us/adminhlp/adindex.htm","カテゴリC",22.488
4810663,2021-03-05,"/sv/bookkeeper?","カテゴリE",17.708
4810663,2021-05-01,"/sv/publisher?","カテゴリD",73.500
4810663,2021-05-04,"/sv/","カテゴリB",79.928
4813138,2021-01-03,"/sv/publisher","カテゴリA",23.782
4813138,2021-01-23,"/sv/bookkeeper?","カテゴリE",0.388
4813138,2021-01-31,"/sv/viewer?","カテゴリB",48.090
4813138,2021-02-18,"/sv/browser?","カテゴリG",29.880
4813138,2021-02-21,"/sv/bookkeeper?","カテゴリE",13.192
4813138,2021-02-27,"/sv/viewer?","カテゴリB",13.233
4813138,2021-03-23,"/sv/browser?","カテゴリG",41.443
4813138,2021-03-23,"/sv/bookkeeper?","カテゴリE",23.602
4813138,2021-03-26,"/sv/browser?","カテゴリG",13.881
4813138,2021-04-10,"/sv/browser?","カテゴリG",0.645
4813138,2021-04-16,"/sv/viewer?","カテゴリB",46.983
4813138,2021-04-22,"/sv/bookkeeper?","カテゴリE",8.881
4813553,2021-03-31,"/sv/bookkeeper?","カテゴリE",57.666
4813553,2021-02-02,"/sv/publisher?","カテゴリD",140.561
4813553,2021-02-02,"/sv/publisher?","カテゴリD",198.773
4826929,2021-02-16,"/sv/publisher","カテゴリA",48.814
4826929,2021-02-16,"/sv/browser?","カテゴリG",96.185
4826929,2021-02-16,"/sv/bookkeeper?","カテゴリE",12.530
4826929,2021-02-16,"/sv/help/en-us/surfhlp/publish.htm","カテゴリC",42.249
4826929,2021-02-16,"/sv/publisher","カテゴリA",160.223
4832026,2021-04-22,"/sv/bookkeeper","カテゴリF",16.928
4832026,2021-04-22,"/sv/help/en-us/adminhlp/adsecuredocument.htm","カテゴリE",20.506
4832026,2021-08-07,"/sv/help/en-us/adminhlp/adsecure.htm","カテゴリB",17.664
4832026,2021-09-06,"/sv/bookkeeper","カテゴリF",96.468
4832026,2021-09-15,"/sv/help/en-us/adminhlp/adsecure.htm","カテゴリB",112.389
4832026,2021-09-23,"/sv/viewer","カテゴリD",36.835
4832026,2021-10-05,"/sv/help/en-us/adminhlp/adminhlp.htm","カテゴリB",80.347
4832026,2021-10-05,"/sv/help/en-us/adminhlp/adminhlp.htm","カテゴリB",116.863
4839478,2021-01-02,"/sv/viewer?","カテゴリB",6.455
4839478,2021-12-02,"/sv/browser?","カテゴリG",46.716
4839478,2021-01-22,"/sv/help/en-us/surfhlp/surfix.htm","カテゴリD",37.742
4839478,2021-01-22,"/sv/bookkeeper?","カテゴリE",60.935
4839478,2021-02-02,"/sv/logout?","カテゴリD",31.617
4839478,2021-03-07,"/sv/logout?","カテゴリD",119.469
4839478,2021-04-17,"/sv/help/en-us/surfhlp/viewdocuments.htm","カテゴリF",21.067
4839478,2021-08-18,"/sv/bookkeeper?","カテゴリE",3.409
4839478,2021-09-21,"/sv/viewer?","カテゴリB",37.068
4839478,2021-09-21,"/sv/viewer?","カテゴリB",3.522
4842573,2021-01-07,"/sv/browser?","カテゴリG",5.815
4842573,2021-01-01,"/sv/bookkeeper?","カテゴリE",59.359
4842573,2021-01-07,"/sv/bookkeeper?","カテゴリE",96.134
4842573,2021-01-07,"/sv/publisher","カテゴリA",48.980
4842573,2021-01-14,"/sv/bookkeeper?","カテゴリE",41.325
4842573,2021-01-22,"/sv/bookkeeper?","カテゴリE",6.599
4842573,2021-01-28,"/sv/bookkeeper?","カテゴリE",20.185
4842573,2021-02-05,"/sv/publisher?","カテゴリD",7.029
4842573,2021-02-05,"/sv/viewer?","カテゴリB",50.004
4842573,2021-02-05,"/sv/help/en-us/adminhlp/adintro.htm","カテゴリD",16.299
4842573,2021-02-06,"/sv/bookkeeper?","カテゴリE",53.530
4842573,2021-02-12,"/sv/bookkeeper?","カテゴリE",59.741
4842711,2021-01-23,"/sv/bookkeeper?","カテゴリE",489.438
4842711,2021-01-23,"/sv/help/en-us/adminhlp/adsecurecategory.htm","カテゴリB",92.925
4842711,2021-02-10,"/sv/bookkeeper?","カテゴリE",75.637
4843576,2021-01-19,"/sv/browser","カテゴリD",26.276
4843576,2021-01-02,"/sv/help/en-us/surfhlp/surfhlp.htm","カテゴリC",198.568
4843576,2021-01-02,"/sv/browser?","カテゴリG",398.195
4843576,2021-01-19,"/sv/browser","カテゴリD",36.962
4843849,2021-01-01,"/sv/help/en-us/surfhlp/publishoptions.htm","カテゴリG",5.774
4843849,2021-01-01,"/sv/help/en-us/surfhlp/publishoptions.htm","カテゴリG",7.751
4843849,2021-01-01,"/sv/help/en-us/adminhlp/adminhlp.htm","カテゴリB",64.674
4843849,2021-01-05,"/sv/browser?","カテゴリG",112.468
4843849,2021-01-05,"/sv/help/en-us/adminhlp/adminhlp.htm","カテゴリB",107.917
4843849,2021-01-05,"/sv/browser?","カテゴリG",122.417
4850046,2021-01-04,"/sv/help/en-us/surfhlp/surfhlp.htm","カテゴリC",103.080
4850046,2021-01-04,"/sv/browser?","カテゴリG",4.585
4850046,2021-01-05,"/sv/client?","カテゴリF",69.146
4850046,2021-02-05,"/sv/help/en-us/adminhlp/adintro.htm","カテゴリD",45.922
4850046,2021-04-17,"/sv/client?","カテゴリF",20.804
4850046,2021-04-17,"/sv/client?","カテゴリF",93.667
4850046,2021-04-17,"/sv/bookkeeper?","カテゴリE",14.058
4850046,2021-04-17,"/sv/client?","カテゴリF",45.737
4850763,2021-05-21,"/sv/bookkeeper?","カテゴリE",19.847
4850763,2021-01-21,"/sv/viewer?","カテゴリB",97.092
4850763,2021-01-29,"/sv/bookkeeper?","カテゴリE",33.868
4850763,2021-02-02,"/sv/client?","カテゴリF",39.053
4850763,2021-02-07,"/sv/help/en-us/aboutsmartviewer.htm","カテゴリC",13.820
4850763,2021-02-10,"/sv/publisher","カテゴリA",15.839
4850763,2021-02-12,"/sv/bookkeeper?","カテゴリE",100.318
4850763,2021-03-10,"/sv/bookkeeper?","カテゴリE",15.994
4850763,2021-04-23,"/sv/browser?","カテゴリG",52.168
4854207,2021-03-09,"/sv/bookkeeper/","カテゴリD",81.416
4854207,2021-03-09,"/sv/bookkeeper/","カテゴリD",23.212
4854207,2021-03-09,"/sv/bookkeeper/","カテゴリD",115.401
4854207,2021-05-04,"/sv/bookkeeper?","カテゴリE",10.743
4854207,2021-07-03,"/sv/bookkeeper/","カテゴリD",55.238
4854207,2021-10-16,"/sv/logout?","カテゴリD",17.736
4854207,2021-11-05,"/sv/publisher?","カテゴリD",56.253
4865174,2021-05-04,"/sv/help/en-us/surfhlp/browse.htm","カテゴリD",5.697
4865174,2021-01-05,"/sv/viewer?","カテゴリB",35.470
4865174,2021-01-19,"/sv/bookkeeper?","カテゴリE",5.284
4865174,2021-01-19,"/sv/bookkeeper?","カテゴリE",12.584
4865174,2021-01-28,"/sv/browser?","カテゴリG",18.525
4865174,2021-01-28,"/sv/help/en-us/adminhlp/adintro.htm","カテゴリD",32.641
4865174,2021-03-25,"/sv/viewer?","カテゴリB",12.314
4865174,2021-04-22,"","カテゴリB",1.175
4865174,2021-04-29,"/sv/bookkeeper","カテゴリF",13.062
4865174,2021-05-04,"/sv/help/en-us/surfhlp/browse.htm","カテゴリD",16.466
4865174,2021-05-04,"/sv/help/en-us/surfhlp/browse.htm","カテゴリD",15.782
4876777,2021-10-25,"/sv/publisher","カテゴリA",59.962
4876777,2021-08-24,"/sv/bookkeeper?","カテゴリE",95.095
4876777,2021-08-24,"/sv/bookkeeper?","カテゴリE",118.983
4876777,2021-08-24,"/sv/bookkeeper?","カテゴリE",15.718
4876777,2021-09-20,"/sv/bookkeeper?","カテゴリE",171.241
4877526,2021-02-11,"/sv/bookkeeper/","カテゴリD",79.039
4877526,2021-02-11,"/sv/help/en-us/adminhlp/adsecure.htm","カテゴリB",44.265
4877526,2021-02-11,"/sv/bookkeeper","カテゴリF",21.166
4877526,2021-02-11,"/sv/help/en-us/surfhlp/surfhlp.htm","カテゴリC",37.281
4877526,2021-02-11,"/sv/browser","カテゴリD",21.616
4877526,2021-02-13,"/sv/help/en-us/surfhlp/viewdocuments.htm","カテゴリF",87.131
4877526,2021-03-26,"/sv/bookkeeper","カテゴリF",107.590
4877526,2021-03-26,"/sv/bookkeeper?","カテゴリE",30.912
4878201,2021-01-21,"/sv/publisher?","カテゴリD",22.632
4878201,2021-08-27,"/sv/viewer?","カテゴリB",37.057
4878201,2021-01-21,"/sv/help/en-us/adminhlp/adsecure.htm","カテゴリB",6.029
4878201,2021-02-19,"/sv/help/en-us/surfhlp/surfhlp.htm","カテゴリC",9.308
4878201,2021-03-09,"/sv/browser?","カテゴリG",10.579
4878201,2021-03-09,"/sv/browser?","カテゴリG",11.914
4878201,2021-05-25,"/sv/viewer?","カテゴリB",23.623
4878201,2021-07-07,"/sv/browser?","カテゴリG",14.058
4878201,2021-07-07,"/sv/publisher","カテゴリA",20.736
4878201,2021-08-12,"/sv/viewer","カテゴリD",78.801
4878201,2021-10-22,"/sv/viewer?","カテゴリB",10.262
4878586,2021-01-25,"/sv/bookkeeper?","カテゴリE",170.481
4878586,2021-03-09,"/sv/bookkeeper?","カテゴリE",51.135
4878586,2021-05-19,"/sv/bookkeeper?","カテゴリE",97.099
4878586,2021-07-07,"/sv/bookkeeper?","カテゴリE",66.350
4878586,2021-09-22,"/sv/bookkeeper?","カテゴリE",25.934
