顧客ID,DATE,大分類,中分類,商品コード,数量,単価,小計
160217,2025-10-02,"飲料・お酒","缶ビール",9925663,1,152,152
160217,2025-10-02,"パン・デザート","シュークリーム",9932584,1,128,128
160217,2025-10-02,"日配品・冷凍食品","カップアイス",9910241,1,78,78
160258,2025-10-02,"パン・デザート","サンドイッチ",9904370,1,402,402
160381,2025-10-02,"コンビニウェア・日用品","靴下",9900208,2,178,356
160382,2025-10-02,"日配品・冷凍食品","カップアイス",9901590,1,126,126
160454,2025-10-02,"ホットスナック","チキン",9901488,1,143,143
160454,2025-10-02,"コンビニウェア・日用品","靴下",9900208,5,178,890
160454,2025-10-02,"コンビニウェア・日用品","靴下",9900171,1,159,159
160464,2025-10-02,"飲料・お酒","天然水",9912724,1,144,144
160486,2025-10-02,"ホットスナック","チキン",9914213,1,196,196
160486,2025-10-02,"日配品・冷凍食品","冷凍野菜・フルーツ",9909085,1,294,294
160486,2025-10-02,"コーヒー","ブレンドコーヒー",9901196,1,100,100
160497,2025-10-02,"ホットスナック","チキン",9914018,1,372,372
160497,2025-10-02,"コーヒー","アイスコーヒー",9905704,1,256,256
160497,2025-10-02,"コーヒー","アイスコーヒー",9900167,1,205,205
160497,2025-10-02,"パン・デザート","ケーキ",9905752,1,216,216
160497,2025-10-02,"パン・デザート","ケーキ",9903625,1,184,184
160497,2025-10-02,"パン・デザート","ケーキ",9908180,1,427,427
160497,2025-10-02,"日配品・冷凍食品","冷凍スイーツ",9916438,1,112,112
160538,2025-10-02,"コンビニウェア・日用品","ノート",9901078,1,638,638
160587,2025-10-02,"パン・デザート","ケーキ",9903265,3,430,1290
160587,2025-10-02,"パン・デザート","惣菜パン",9907990,2,339,678
160587,2025-10-02,"コンビニウェア・日用品","靴下",9900172,1,398,398
160587,2025-10-02,"日配品・冷凍食品","カップアイス",9901779,5,288,1440
160648,2025-10-02,"コンビニウェア・日用品","靴下",9902917,2,100,200
160672,2025-10-02,"パン・デザート","プリン",9900888,1,130,130
160672,2025-10-02,"コンビニウェア・日用品","靴下",9900633,1,150,150
160672,2025-10-02,"コンビニウェア・日用品","靴下",9900635,1,150,150
160683,2025-10-02,"飲料・お酒","缶ビール",9918562,1,164,164
160683,2025-10-02,"パン・デザート","プリン",9912788,1,699,699
160694,2025-10-02,"コーヒー","アイスコーヒー",9901074,2,790,1580
160709,2025-10-02,"お弁当・おむすび","定番弁当",9906978,1,480,480
160709,2025-10-02,"コーヒー","アイスコーヒー",9900166,2,650,1300
160709,2025-10-02,"コーヒー","アイスコーヒー",9900520,1,120,120
160716,2025-10-02,"コーヒー","ブレンドコーヒー",9901062,1,340,340
160722,2025-10-02,"日配品・冷凍食品","カップアイス",9904040,1,175,175
160722,2025-10-02,"コンビニウェア・日用品","靴下",9900171,1,159,159
160774,2025-10-02,"お弁当・おむすび","直巻きおにぎり",9905106,2,185,370
160774,2025-10-02,"お弁当・おむすび","直巻きおにぎり",9905109,4,243,972
160774,2025-10-02,"お弁当・おむすび","直巻きおにぎり",9905164,1,66,66
160774,2025-10-02,"お弁当・おむすび","直巻きおにぎり",9905113,1,55,55
160774,2025-10-02,"コンビニウェア・日用品","靴下",9900172,1,398,398
160774,2025-10-02,"日配品・冷凍食品","カップアイス",9900318,1,94,94
160784,2025-10-02,"パン・デザート","シュークリーム",9900650,1,360,360
160853,2025-10-02,"コーヒー","アイスカフェラテ",9903767,3,498,1494
160853,2025-10-02,"コンビニウェア・日用品","靴下",9900171,1,159,159
160856,2025-10-02,"パン・デザート","タルト",9900904,6,248,1488
160856,2025-10-02,"パン・デザート","サンドイッチ",9900277,2,847,1694
160930,2025-10-02,"パン・デザート","シュークリーム",9901983,1,104,104
160930,2025-10-02,"コンビニウェア・日用品","靴下",9900171,8,159,1272
160931,2025-10-02,"お弁当・おむすび","ボリューム丼",9919247,2,690,1380
160931,2025-10-02,"飲料・お酒","清涼飲料",9900200,2,700,1400
160931,2025-10-02,"ホットスナック","チキン",9902738,3,517,1551
160947,2025-10-02,"パン・デザート","シュークリーム",9900217,1,698,698
160985,2025-10-02,"パン・デザート","プリン",9923948,1,193,193
160985,2025-10-02,"コンビニウェア・日用品","靴下",9926621,1,830,830
160985,2025-10-02,"日配品・冷凍食品","サラダチキン",9938847,1,808,808
161036,2025-10-02,"飲料・お酒","清涼飲料",9900251,5,204,1020
161036,2025-10-02,"パン・デザート","ケーキ",9938912,5,140,700
161036,2025-10-02,"コンビニウェア・日用品","靴下",9907388,1,270,270
161104,2025-10-02,"日配品・冷凍食品","バーアイス",9938972,2,110,220
161147,2025-10-02,"コーヒー","ブレンドコーヒー",9904119,1,769,769
161210,2025-10-02,"お弁当・おむすび","ボリューム丼",9904312,2,640,1280
161211,2025-10-02,"飲料・お酒","チューハイ",9913815,1,124,124
161211,2025-10-02,"コーヒー","ブレンドコーヒー",9939072,1,365,365
161212,2025-10-02,"飲料・お酒","清涼飲料",9900299,1,180,180
161212,2025-10-02,"飲料・お酒","清涼飲料",9915900,1,354,354
161212,2025-10-02,"パン・デザート","惣菜パン",9904635,1,616,616
161212,2025-10-02,"コンビニウェア・日用品","靴下",9907137,2,270,540
161241,2025-10-02,"飲料・お酒","缶ビール",9939080,1,129,129
161285,2025-10-02,"コンビニウェア・日用品","靴下",9900171,1,159,159
161306,2025-10-02,"お弁当・おむすび","惣菜おにぎり",9911954,2,624,1248
161306,2025-10-02,"コーヒー","ブレンドコーヒー",9904974,1,124,124
161354,2025-10-02,"飲料・お酒","缶コーヒー",9901537,4,313,1252
161365,2025-10-02,"お弁当・おむすび","直巻きおにぎり",9901224,1,700,700
161365,2025-10-02,"飲料・お酒","ワイン",9939246,1,136,136
161429,2025-10-02,"コンビニウェア・日用品","靴下",9900172,1,398,398
161478,2025-10-02,"コーヒー","アイスコーヒー",9900954,1,147,147
161478,2025-10-02,"コンビニウェア・日用品","靴下",9900208,1,178,178
161502,2025-10-02,"コンビニウェア・日用品","靴下",9900171,1,159,159
161516,2025-10-02,"コンビニウェア・日用品","靴下",9900358,1,178,178
161516,2025-10-02,"コーヒー","ブレンドコーヒー",9900177,2,600,1200
161517,2025-10-02,"お弁当・おむすび","ボリューム丼",9919247,3,690,2070
161517,2025-10-02,"コンビニウェア・日用品","靴下",9900171,1,159,159
161534,2025-10-02,"お弁当・おむすび","定番弁当",9901218,1,397,397
161534,2025-10-02,"パン・デザート","どら焼き",9933786,1,405,405
161609,2025-10-02,"パン・デザート","ホットドッグ",9921835,2,123,246
161609,2025-10-02,"コンビニウェア・日用品","靴下",9913924,2,219,438
161623,2025-10-02,"日配品・冷凍食品","カップアイス",9904217,1,469,469
161623,2025-10-02,"日配品・冷凍食品","カップアイス",9901593,5,718,3590
161623,2025-10-02,"日配品・冷凍食品","カップアイス",9901592,1,915,915
161623,2025-10-02,"日配品・冷凍食品","カップアイス",9903550,5,457,2285
161657,2025-10-02,"パン・デザート","プリン",9936697,1,426,426
161657,2025-10-02,"パン・デザート","プリン",9936691,1,166,166
161731,2025-10-02,"コンビニウェア・日用品","靴下",9900208,2,178,356
161789,2025-10-02,"お弁当・おむすび","ガツうまおにぎり",9900847,7,450,3150
162003,2025-10-02,"飲料・お酒","ハイボール",9911949,1,120,120
162003,2025-10-02,"飲料・お酒","ハイボール",9919429,4,323,1292
162003,2025-10-02,"飲料・お酒","ハイボール",9921600,4,263,1052
162003,2025-10-02,"コーヒー","ブレンドコーヒー",9907850,1,254,254
162003,2025-10-02,"日配品・冷凍食品","カップアイス",9939876,1,631,631
162003,2025-10-02,"日配品・冷凍食品","冷凍野菜・フルーツ",9939873,1,109,109
162003,2025-10-02,"コーヒー","ブレンドコーヒー",9905205,2,171,342
162012,2025-10-02,"パン・デザート","プリン",9903093,7,550,3850
162012,2025-10-02,"コンビニウェア・日用品","靴下",9900196,1,398,398
162091,2025-10-02,"日配品・冷凍食品","冷凍スイーツ",9916389,2,274,548
162091,2025-10-02,"コンビニウェア・日用品","ノート",9912727,2,333,666
162091,2025-10-02,"コンビニウェア・日用品","ノート",9900385,2,108,216
162109,2025-10-02,"パン・デザート","惣菜パン",9928738,2,560,1120
162109,2025-10-02,"日配品・冷凍食品","カップアイス",9908279,5,247,1235
162245,2025-10-02,"パン・デザート","プリン",9919861,1,872,872
162279,2025-10-02,"パン・デザート","ケーキ",9940137,1,128,128
162279,2025-10-02,"日配品・冷凍食品","バナナ",9923281,1,293,293
162279,2025-10-02,"日配品・冷凍食品","冷凍中華",9917047,1,224,224
162279,2025-10-02,"日配品・冷凍食品","冷凍中華",9940125,1,256,256
162284,2025-10-02,"コーヒー","アイスコーヒー",9904394,6,398,2388
162310,2025-10-02,"パン・デザート","パフェ",9901455,1,139,139
162314,2025-10-02,"パン・デザート","惣菜パン",9900895,3,480,1440
162314,2025-10-02,"パン・デザート","シュークリーム",9900650,1,360,360
162321,2025-10-02,"パン・デザート","パフェ",9900449,1,300,300
162326,2025-10-02,"飲料・お酒","チューハイ",9916764,4,223,892
162326,2025-10-02,"飲料・お酒","チューハイ",9924909,4,153,612
162389,2025-10-02,"パン・デザート","惣菜パン",9904309,1,120,120
162389,2025-10-02,"パン・デザート","どら焼き",9913533,1,230,230
162433,2025-10-02,"飲料・お酒","チューハイ",9903671,2,183,366
162433,2025-10-02,"コンビニウェア・日用品","靴下",9900171,1,159,159
162437,2025-10-02,"飲料・お酒","清涼飲料",9900295,1,190,190
162437,2025-10-02,"パン・デザート","パフェ",9900607,1,320,320
162437,2025-10-02,"パン・デザート","惣菜パン",9900491,1,135,135
162460,2025-10-02,"パン・デザート","ケーキ",9900792,1,203,203
162460,2025-10-02,"コーヒー","ブレンドコーヒー",9910495,2,650,1300
162460,2025-10-02,"日配品・冷凍食品","カップアイス",9902661,1,226,226
162460,2025-10-02,"コンビニウェア・日用品","靴下",9904914,1,131,131
162460,2025-10-02,"コンビニウェア・日用品","靴下",9913928,1,131,131
162462,2025-10-02,"コンビニウェア・日用品","靴下",9900172,2,398,796
162485,2025-10-02,"コンビニウェア・日用品","靴下",9913680,1,253,253
162535,2025-10-02,"コーヒー","アイスカフェラテ",9908154,2,410,820
162573,2025-10-02,"パン・デザート","プリン",9900189,1,298,298
162606,2025-10-02,"コンビニウェア・日用品","除菌グッズ",9901009,2,890,1780
162645,2025-10-02,"コンビニウェア・日用品","靴下",9900208,2,178,356
162711,2025-10-02,"日配品・冷凍食品","カップアイス",9900318,1,94,94
162841,2025-10-02,"コーヒー","アイスコーヒー",9918584,1,350,350
162841,2025-10-02,"パン・デザート","どら焼き",9940737,1,190,190
162841,2025-10-02,"パン・デザート","どら焼き",9915629,1,970,970
162920,2025-10-02,"コンビニウェア・日用品","靴下",9907647,2,183,366
162920,2025-10-02,"コンビニウェア・日用品","靴下",9918464,4,446,1784
162924,2025-10-02,"飲料・お酒","清涼飲料",9901294,1,225,225
162924,2025-10-02,"パン・デザート","タルト",9900220,3,102,306
162931,2025-10-02,"飲料・お酒","清涼飲料",9901490,5,806,4030
162931,2025-10-02,"パン・デザート","ケーキ",9906677,2,150,300
162958,2025-10-02,"飲料・お酒","ハイボール",9919955,1,107,107
162958,2025-10-02,"コンビニウェア・日用品","靴下",9901919,1,115,115
162958,2025-10-02,"コンビニウェア・日用品","靴下",9900343,1,347,347
162975,2025-10-02,"パン・デザート","タルト",9900220,1,102,102
163022,2025-10-02,"ホットスナック","中華まん",9903775,1,406,406
163039,2025-10-02,"飲料・お酒","清涼飲料",9900294,1,775,775
163039,2025-10-02,"パン・デザート","惣菜パン",9917651,1,250,250
163087,2025-10-02,"コンビニウェア・日用品","靴下",9900208,5,178,890
163096,2025-10-02,"コーヒー","アイスコーヒー",9900236,1,128,128
163096,2025-10-02,"パン・デザート","パフェ",9900327,1,100,100
163096,2025-10-02,"パン・デザート","パフェ",9902699,1,100,100
163120,2025-10-02,"日配品・冷凍食品","カップアイス",9900174,1,289,289
163120,2025-10-02,"日配品・冷凍食品","カップアイス",9941111,1,731,731
163120,2025-10-02,"日配品・冷凍食品","カップアイス",9900389,1,289,289
163122,2025-10-02,"飲料・お酒","缶コーヒー",9915914,3,708,2124
163122,2025-10-02,"パン・デザート","プリン",9905882,1,230,230
163185,2025-10-02,"パン・デザート","シュークリーム",9900217,1,698,698
163185,2025-10-02,"コンビニウェア・日用品","靴下",9900208,1,178,178
163246,2025-10-02,"飲料・お酒","缶コーヒー",9901250,2,238,476
163246,2025-10-02,"コンビニウェア・日用品","靴下",9902973,5,730,3650
163246,2025-10-02,"コンビニウェア・日用品","靴下",9900935,5,730,3650
163265,2025-10-02,"飲料・お酒","清涼飲料",9905932,1,323,323
163265,2025-10-02,"日配品・冷凍食品","冷凍野菜・フルーツ",9910813,1,530,530
163345,2025-10-02,"コンビニウェア・日用品","靴下",9911138,1,277,277
163361,2025-10-02,"コーヒー","アイスコーヒー",9928649,5,542,2710
163361,2025-10-02,"コンビニウェア・日用品","靴下",9900171,1,159,159
163363,2025-10-02,"お弁当・おむすび","惣菜おにぎり",9908840,3,394,1182
163363,2025-10-02,"コーヒー","アイスコーヒー",9900167,1,205,205
163363,2025-10-02,"コーヒー","アイスコーヒー",9900168,1,111,111
163373,2025-10-02,"コンビニウェア・日用品","靴下",9900208,2,178,356
163373,2025-10-02,"コンビニウェア・日用品","靴下",9902941,1,138,138
163403,2025-10-02,"パン・デザート","パフェ",9902991,1,198,198
163436,2025-10-02,"コーヒー","アイスカフェラテ",9905619,1,346,346
163436,2025-10-02,"コンビニウェア・日用品","靴下",9900172,1,398,398
163444,2025-10-02,"飲料・お酒","チューハイ",9905558,2,142,284
163444,2025-10-02,"パン・デザート","タルト",9900577,4,390,1560
163444,2025-10-02,"コーヒー","ブレンドコーヒー",9903711,2,850,1700
163461,2025-10-02,"飲料・お酒","清涼飲料",9904985,6,101,606
163461,2025-10-02,"パン・デザート","菓子パン",9941681,1,405,405
163461,2025-10-02,"コンビニウェア・日用品","靴下",9900643,5,110,550
163467,2025-10-02,"コーヒー","アイスコーヒー",9925661,1,262,262
163467,2025-10-02,"日配品・冷凍食品","冷凍野菜・フルーツ",9916962,1,611,611
163501,2025-10-02,"お弁当・おむすび","惣菜おにぎり",9922971,1,527,527
163501,2025-10-02,"日配品・冷凍食品","カップアイス",9919014,1,900,900
163530,2025-10-02,"パン・デザート","サンドイッチ",9916199,1,127,127
163539,2025-10-02,"飲料・お酒","清涼飲料",9919535,1,658,658
163539,2025-10-02,"パン・デザート","惣菜パン",9904113,5,370,1850
163563,2025-10-02,"飲料・お酒","缶ビール",9907960,1,146,146
163563,2025-10-02,"ホットスナック","チキン",9900822,5,583,2915
163566,2025-10-02,"飲料・お酒","清涼飲料",9900250,1,400,400
163613,2025-10-02,"パン・デザート","ケーキ",9923787,1,137,137
163613,2025-10-02,"日配品・冷凍食品","冷凍スイーツ",9941886,1,799,799
163657,2025-10-02,"飲料・お酒","ワイン",9902043,6,943,5658
163657,2025-10-02,"飲料・お酒","ワイン",9912976,6,104,624
163689,2025-10-02,"飲料・お酒","清涼飲料",9909750,3,394,1182
163689,2025-10-02,"お弁当・おむすび","惣菜おにぎり",9941986,1,468,468
163689,2025-10-02,"お弁当・おむすび","惣菜おにぎり",9933062,1,416,416
163689,2025-10-02,"飲料・お酒","清涼飲料",9916766,6,260,1560
163689,2025-10-02,"パン・デザート","サンドイッチ",9900769,2,102,204
163702,2025-10-02,"飲料・お酒","清涼飲料",9902390,1,931,931
163789,2025-10-02,"ホットスナック","チキン",9900843,6,627,3762
163789,2025-10-02,"飲料・お酒","ワイン",9903769,2,685,1370
163789,2025-10-02,"コンビニウェア・日用品","靴下",9900644,6,460,2760
163853,2025-10-02,"パン・デザート","惣菜パン",9942247,1,126,126
163853,2025-10-02,"日配品・冷凍食品","冷凍おかず",9942245,1,153,153
163872,2025-10-02,"コンビニウェア・日用品","靴下",9900171,1,159,159
163950,2025-10-02,"パン・デザート","ケーキ",9900946,1,105,105
163950,2025-10-02,"パン・デザート","シュークリーム",9902513,1,220,220
163953,2025-10-02,"コンビニウェア・日用品","靴下",9905216,1,125,125
163953,2025-10-02,"コンビニウェア・日用品","靴下",9900172,1,398,398
163953,2025-10-02,"コンビニウェア・日用品","靴下",9900208,5,178,890
163953,2025-10-02,"コンビニウェア・日用品","靴下",9900196,3,398,1194
163953,2025-10-02,"コンビニウェア・日用品","靴下",9900643,1,110,110
163958,2025-10-02,"飲料・お酒","清涼飲料",9900841,1,150,150
163958,2025-10-02,"パン・デザート","パフェ",9916627,3,158,474
163958,2025-10-02,"コーヒー","ブレンドコーヒー",9903285,1,104,104
163958,2025-10-02,"コーヒー","ブレンドコーヒー",9900451,2,44,88
163958,2025-10-02,"コンビニウェア・日用品","靴下",9941474,2,506,1012
164018,2025-10-02,"お弁当・おむすび","定番弁当",9903059,1,450,450
164018,2025-10-02,"パン・デザート","どら焼き",9915606,4,110,440
164018,2025-10-02,"コーヒー","ブレンドコーヒー",9900763,2,114,228
164026,2025-10-02,"パン・デザート","惣菜パン",9921111,1,823,823
164028,2025-10-02,"コンビニウェア・日用品","除菌グッズ",9900362,4,180,720
164032,2025-10-02,"ホットスナック","チキン",9901016,1,412,412
164216,2025-10-02,"ホットスナック","チキン",9900655,1,431,431
164216,2025-10-02,"パン・デザート","パフェ",9900707,1,297,297
164216,2025-10-02,"コンビニウェア・日用品","靴下",9902342,1,233,233
164285,2025-10-02,"コンビニウェア・日用品","靴下",9902841,1,354,354
164389,2025-10-02,"飲料・お酒","清涼飲料",9900204,1,615,615
164389,2025-10-02,"コンビニウェア・日用品","靴下",9900171,1,159,159
164389,2025-10-02,"コンビニウェア・日用品","靴下",9900208,2,178,356
164463,2025-10-02,"パン・デザート","ケーキ",9901083,2,164,328
164527,2025-10-02,"コーヒー","アイスコーヒー",9901451,2,180,360
164527,2025-10-02,"パン・デザート","ケーキ",9905999,1,933,933
164527,2025-10-02,"パン・デザート","サンドイッチ",9911717,1,157,157
164560,2025-10-02,"飲料・お酒","フレーバーティー",9943508,1,225,225
164560,2025-10-02,"お弁当・おむすび","ガツうまおにぎり",9917681,4,500,2000
164560,2025-10-02,"お弁当・おむすび","ガツうまおにぎり",9905774,4,400,1600
164560,2025-10-02,"コーヒー","アイスコーヒー",9903448,1,123,123
164560,2025-10-02,"コンビニウェア・日用品","靴下",9925367,1,440,440
164560,2025-10-02,"コンビニウェア・日用品","靴下",9908493,1,470,470
164560,2025-10-02,"コンビニウェア・日用品","靴下",9926435,1,417,417
164560,2025-10-02,"コンビニウェア・日用品","靴下",9943513,1,500,500
164571,2025-10-02,"パン・デザート","タルト",9905596,1,248,248
164587,2025-10-02,"コンビニウェア・日用品","靴下",9901543,1,495,495
164624,2025-10-02,"コンビニウェア・日用品","靴下",9902459,1,316,316
164721,2025-10-02,"コンビニウェア・日用品","靴下",9910287,1,178,178
164721,2025-10-02,"コンビニウェア・日用品","靴下",9902619,1,178,178
164725,2025-10-02,"パン・デザート","惣菜パン",9937857,1,235,235
164768,2025-10-02,"飲料・お酒","缶コーヒー",9910851,2,106,212
164768,2025-10-02,"飲料・お酒","缶コーヒー",9915976,2,157,314
164803,2025-10-02,"飲料・お酒","清涼飲料",9900841,1,215,215
164803,2025-10-02,"飲料・お酒","清涼飲料",9900303,1,387,387
164803,2025-10-02,"パン・デザート","シュークリーム",9916833,1,116,116
164803,2025-10-02,"コーヒー","アイスコーヒー",9912386,5,680,3400
164848,2025-10-02,"パン・デザート","パフェ",9903833,5,690,3450
164848,2025-10-02,"パン・デザート","パフェ",9903836,1,345,345
164848,2025-10-02,"コンビニウェア・日用品","靴下",9909901,2,126,252
164858,2025-10-02,"パン・デザート","惣菜パン",9900692,9,248,2232
164858,2025-10-02,"パン・デザート","パフェ",9902991,1,198,198
164858,2025-10-02,"コーヒー","ブレンドコーヒー",9904776,2,143,286
164858,2025-10-02,"コンビニウェア・日用品","靴下",9900171,1,159,159
164858,2025-10-02,"コンビニウェア・日用品","靴下",9900198,3,368,1104
164871,2025-10-02,"コーヒー","ブレンドコーヒー",9900330,9,180,1620
164871,2025-10-02,"コーヒー","ブレンドコーヒー",9904838,1,101,101
164892,2025-10-02,"飲料・お酒","チューハイ",9919538,2,211,422
164892,2025-10-02,"ホットスナック","チキン",9900207,2,985,1970
164892,2025-10-02,"パン・デザート","ケーキ",9904962,2,280,560
164892,2025-10-02,"パン・デザート","ケーキ",9903496,2,988,1976
164892,2025-10-02,"日配品・冷凍食品","カップアイス",9905315,1,525,525
164914,2025-10-02,"ホットスナック","中華まん",9906313,1,782,782
164914,2025-10-02,"ホットスナック","中華まん",9904007,1,757,757
164942,2025-10-02,"飲料・お酒","チューハイ",9904626,1,320,320
164942,2025-10-02,"コーヒー","アイスカフェラテ",9906301,1,79,79
164942,2025-10-02,"パン・デザート","パフェ",9910041,1,110,110
164977,2025-10-02,"パン・デザート","タルト",9909353,5,385,1925
164977,2025-10-02,"コーヒー","ブレンドコーヒー",9900520,1,120,120
165000,2025-10-02,"飲料・お酒","フレーバーティー",9901555,5,905,4525
165000,2025-10-02,"コーヒー","ブレンドコーヒー",9904119,1,769,769
165055,2025-10-02,"飲料・お酒","チューハイ",9900248,1,320,320
165055,2025-10-02,"ホットスナック","チキン",9904286,1,372,372
165055,2025-10-02,"コンビニウェア・日用品","靴下",9900171,1,159,159
165068,2025-10-02,"パン・デザート","シュークリーム",9900226,1,220,220
165068,2025-10-02,"日配品・冷凍食品","カップアイス",9909049,6,193,1158
165068,2025-10-02,"コーヒー","ブレンドコーヒー",9906232,5,790,3950
165068,2025-10-02,"コンビニウェア・日用品","靴下",9901144,1,178,178
165068,2025-10-02,"日配品・冷凍食品","カップアイス",9921555,3,203,609
165068,2025-10-02,"日配品・冷凍食品","カップアイス",9911766,3,193,579
165068,2025-10-02,"日配品・冷凍食品","カップアイス",9915205,5,203,1015
165095,2025-10-02,"コーヒー","アイスコーヒー",9911035,2,790,1580
165095,2025-10-02,"パン・デザート","惣菜パン",9904310,2,140,280
165117,2025-10-02,"パン・デザート","プリン",9907528,2,397,794
165117,2025-10-02,"パン・デザート","プリン",9907530,1,243,243
165117,2025-10-02,"日配品・冷凍食品","カップアイス",9900742,1,290,290
165117,2025-10-02,"コンビニウェア・日用品","靴下",9900171,1,159,159
165117,2025-10-02,"日配品・冷凍食品","カップアイス",9900219,2,169,338
165124,2025-10-02,"パン・デザート","ケーキ",9901010,2,123,246
165124,2025-10-02,"コーヒー","アイスカフェラテ",9900273,1,79,79
165124,2025-10-02,"コーヒー","アイスカフェラテ",9900272,1,99,99
165135,2025-10-02,"飲料・お酒","缶ビール",9910202,1,672,672
165144,2025-10-02,"コーヒー","ブレンドコーヒー",9901196,1,100,100
165206,2025-10-02,"コーヒー","ブレンドコーヒー",9900089,2,550,1100
165206,2025-10-02,"コーヒー","ブレンドコーヒー",9905693,1,287,287
165206,2025-10-02,"コンビニウェア・日用品","靴下",9900198,1,368,368
165209,2025-10-02,"パン・デザート","パフェ",9913937,1,272,272
165209,2025-10-02,"パン・デザート","パフェ",9926631,4,840,3360
165209,2025-10-02,"パン・デザート","パフェ",9901068,1,179,179
165209,2025-10-02,"コーヒー","ブレンドコーヒー",9905911,3,790,2370
165247,2025-10-02,"飲料・お酒","清涼飲料",9903336,1,107,107
165247,2025-10-02,"飲料・お酒","清涼飲料",9901830,1,590,590
165247,2025-10-02,"パン・デザート","惣菜パン",9903416,1,128,128
165247,2025-10-02,"コーヒー","アイスコーヒー",9903453,1,348,348
165276,2025-10-02,"コーヒー","ブレンドコーヒー",9900699,2,756,1512
165287,2025-10-02,"お弁当・おむすび","惣菜おにぎり",9903520,5,285,1425
165376,2025-10-02,"日配品・冷凍食品","冷凍野菜・フルーツ",9910628,1,482,482
165376,2025-10-02,"日配品・冷凍食品","冷凍野菜・フルーツ",9911956,2,417,834
165382,2025-10-02,"飲料・お酒","清涼飲料",9900250,1,400,400
165468,2025-10-02,"日配品・冷凍食品","バナナ",9915393,2,256,512
165468,2025-10-02,"コーヒー","ブレンドコーヒー",9901515,1,120,120
165468,2025-10-02,"日配品・冷凍食品","バナナ",9914153,2,169,338
165468,2025-10-02,"日配品・冷凍食品","バナナ",9915398,2,169,338
165468,2025-10-02,"コンビニウェア・日用品","靴下",9902747,1,117,117
165472,2025-10-02,"パン・デザート","惣菜パン",9906227,1,550,550
165529,2025-10-02,"コーヒー","ブレンドコーヒー",9900167,2,205,410
165530,2025-10-02,"コンビニウェア・日用品","靴下",9900208,2,178,356
165560,2025-10-02,"飲料・お酒","ハイボール",9908119,5,775,3875
165560,2025-10-02,"飲料・お酒","ハイボール",9914919,5,126,630
165560,2025-10-02,"コーヒー","アイスコーヒー",9900432,1,100,100
165570,2025-10-02,"お弁当・おむすび","ガツうまおにぎり",9900013,3,465,1395
165570,2025-10-02,"コーヒー","アイスコーヒー",9900168,2,111,222
165570,2025-10-02,"コンビニウェア・日用品","靴下",9900046,3,540,1620
165598,2025-10-02,"パン・デザート","シュークリーム",9900217,4,698,2792
165598,2025-10-02,"コーヒー","ブレンドコーヒー",9901072,4,259,1036
165598,2025-10-02,"コーヒー","ブレンドコーヒー",9904332,9,259,2331
165610,2025-10-02,"日配品・冷凍食品","カップアイス",9920227,1,425,425
165674,2025-10-02,"コーヒー","アイスコーヒー",9900177,3,600,1800
165674,2025-10-02,"パン・デザート","シュークリーム",9900227,2,820,1640
165747,2025-10-02,"日配品・冷凍食品","サラダチキン",9916855,8,333,2664
165747,2025-10-02,"日配品・冷凍食品","サラダチキン",9918462,1,226,226
165780,2025-10-02,"パン・デザート","タルト",9902977,5,153,765
165780,2025-10-02,"コンビニウェア・日用品","除菌グッズ",9900187,5,398,1990
165805,2025-10-02,"コンビニウェア・日用品","靴下",9900171,1,159,159
165820,2025-10-02,"飲料・お酒","清涼飲料",9900841,1,150,150
165820,2025-10-02,"パン・デザート","パフェ",9902991,8,198,1584
165856,2025-10-02,"飲料・お酒","清涼飲料",9900294,4,775,3100
165856,2025-10-02,"コンビニウェア・日用品","靴下",9945217,5,253,1265
165859,2025-10-02,"お弁当・おむすび","いなり寿司",9945222,1,543,543
165859,2025-10-02,"コーヒー","アイスカフェラテ",9915409,2,524,1048
165859,2025-10-02,"コーヒー","ブレンドコーヒー",9927986,1,752,752
165974,2025-10-02,"パン・デザート","シュークリーム",9900650,1,360,360
170051,2025-10-02,"パン・デザート","パフェ",9900607,2,304,608
170067,2025-10-02,"コンビニウェア・日用品","靴下",9900011,1,306,306
170122,2025-10-02,"飲料・お酒","清涼飲料",9901556,1,385,385
170147,2025-10-02,"パン・デザート","シュークリーム",9900227,5,820,4100
170184,2025-10-02,"パン・デザート","シュークリーム",9910127,1,370,370
170184,2025-10-02,"日配品・冷凍食品","カップアイス",9907145,3,429,1287
170184,2025-10-02,"日配品・冷凍食品","カップアイス",9908701,1,762,762
170184,2025-10-02,"日配品・冷凍食品","カップアイス",9901058,1,111,111
170190,2025-10-02,"ホットスナック","チキン",9907576,1,246,246
170198,2025-10-02,"お弁当・おむすび","惣菜おにぎり",9900376,1,539,539
170198,2025-10-02,"お弁当・おむすび","惣菜おにぎり",9900376,1,539,539
170198,2025-10-02,"コンビニウェア・日用品","ノート",9901230,2,466,932
170199,2025-10-02,"パン・デザート","サンドイッチ",9901967,7,730,5110
170217,2025-10-02,"飲料・お酒","缶ビール",9925663,1,152,152
170217,2025-10-02,"パン・デザート","シュークリーム",9932584,1,128,128
170217,2025-10-02,"日配品・冷凍食品","カップアイス",9910241,1,78,78
170258,2025-10-02,"パン・デザート","サンドイッチ",9904370,1,402,402
170381,2025-10-02,"コンビニウェア・日用品","靴下",9900208,2,178,356
170382,2025-10-02,"日配品・冷凍食品","カップアイス",9901590,1,126,126
170454,2025-10-02,"ホットスナック","チキン",9901488,1,143,143
